player_id,player_name,total_surplus,total_war,total_cap,seasons,avg_surplus_pct
8480157,Calle Rosen,2256207.8980197595,0.15,2275000.0,3,0.9098704681298609
8474098,Colton Sceviour,2251849.2234849166,0.47000000000000003,3600000.0,3,0.9280897964053234
8478840,William Borgen,2216601.5196342915,1.42,8600000.0,4,0.6881241209507507
8470600,Ryan Suter,2191175.232688249,0.9299999999999999,10950000.0,3,0.8628274308349188
8476886,Slater Koekkoek,2175842.2976642516,0.14,1775000.0,2,1.334872575254142
8477320,Anton Blidh,2173688.069675755,0.07,2925000.0,4,0.6659098456495244
8478468,Jeremy Lauzon,2156787.4714835766,0.8400000000000001,9700000.0,6,0.4306566951073327
8478438,Thomas Novak,2152920.174400281,0.26,7800000.0,3,0.8591408453826528
8482259,Bobby McMann,2146224.801144155,0.05,2112500.0,2,1.1570635784010492
8477365,Connor Clifton,2142247.9468563586,1.25,10391666.0,6,0.45606994413826246
8478474,Lawson Crouse,2141915.2582922685,-1.6099999999999999,17499999.0,6,0.46123646091637377
8475714,Calle Jarnkrok,2119028.0889561754,0.19,6300000.0,3,0.8260637193798078
8477919,Frederick Gaudreau,2116909.77813591,-0.99,8200000.0,5,0.5308360656393487
8478866,Dominik Simon,2094049.9332794242,0.19,2200000.0,3,0.8635460522110283
8481567,Henry Thrun,2093514.7017424202,0.25,2825000.0,3,0.7754915429468423
8479576,Vincent Desharnais,2092184.6316048203,0.72,2762500.0,2,1.177429220078608
8478415,Jakub Zboril,2069967.0327099601,0.11,1862500.0,2,1.2640852567285081
8478476,Kyle Capobianco,2068152.771908796,0.14,2325000.0,3,0.7885761192882647
8479591,Michael Eyssimont,2065079.4854357268,0.19,2350000.0,3,0.8261069584351316
8480068,Ryan Poehling,2051219.094895536,1.0,6225000.0,5,0.44238707994530824
8477447,Shea Theodore,2046853.6721029873,1.34,38625000.0,7,0.36388015496927345
8477839,Conor Sheary,2035021.449418786,0.6,7000000.0,4,0.6302147771026694
8476285,Matthew Peca,2032159.7441249993,0.01,3300000.0,3,0.8311491796012267
8475728,Johan Larsson,2024133.9299570299,-0.12000000000000001,2950000.0,2,1.2417999570288527
8476458,Ryan Strome,2023364.7034475466,-0.87,30200000.0,7,0.3838064445844135
8475780,Chris Wagner,2013865.7558962204,0.22,5300000.0,4,0.6143896791833414
8471887,Patric Hornqvist,2007793.7994347317,2.44,26500000.0,5,0.49670789256973097
8479370,Tyson Jost,2002415.2891039322,0.14,7649125.0,5,0.4227269533365849
8477504,Josh Morrissey,1988736.251957261,-0.84,40650000.0,7,0.3151095929903863
8480801,Brady Tkachuk,1986905.7473115004,5.6499999999999995,35669260.0,7,0.4114573141291163
8470755,Brad Richardson,1981392.9339055216,0.28,3500000.0,3,0.8103856580390681
8482155,Alex Laferriere,1967648.9673335738,-0.02,1750000.0,2,1.0668782475397225
8482159,Tyson Foerster,1967135.0786017848,-0.07,4613334.0,2,1.1325853216239665
8479368,Max Jones,1941564.0268424265,0.09,4885000.0,4,0.5478372858741039
8475906,John Klingberg,1940639.2564024436,-0.28,12905056.0,3,0.5879734185503315
8478911,Matt Roy,1940295.2847098396,1.78,15900000.0,5,0.514681948539052
8480878,Nils Lundkvist,1923692.9147601803,0.12,3100000.0,3,0.6874826992046262
8476871,Tanner Pearson,1922194.1996017601,0.26,10525000.0,4,0.535526954108417
8478430,Oliver Kylington,1911359.5609658365,0.2,787500.0,1,2.3452264551728055
8476404,Andy Andreoff,1899679.1197167463,0.0,2250000.0,3,0.774560540225532
8476897,Oskar Sundqvist,1887531.4657474607,0.64,14700000.0,7,0.28248858744568117
8479996,Cody Glass,1884255.6102338713,0.039999999999999994,5874125.0,3,0.7496877781397767
8480913,Jordan Gross,1867598.903707293,0.04,1500000.0,2,1.1295744772979024
8478831,Kevin Stenlund,1865352.3166206405,-0.01999999999999999,4800000.0,4,0.5160176918560792
8476941,Connor Carrick,1854413.712924547,0.09000000000000001,2800000.0,2,1.1509074772791428
8476891,Matt Grzelcyk,1850536.6885564055,0.55,20300000.0,7,0.31554713303480497
8481542,Moritz Seider,1843039.9621266644,-0.63,9413334.0,2,1.1862298166750374
8480798,Philipp Kurashev,1829749.843667348,0.47,6092500.0,4,0.5194644407294741
8481093,Rafael Harvey Pinard,1825870.796116082,-0.12,1925000.0,2,1.0803653339656805
8480084,Nick DeSimone,1820379.0249254527,0.25,2337500.0,3,0.6844403759196318
8481591,Sam Poulin,1807823.7051493223,0.0,775000.0,1,1.8930091153396047
8480073,Erik Brannstrom,1806968.0852800282,-0.07,2900000.0,2,1.0733742345323287
8479533,Joona Koppanen,1769857.8428179445,0.04,775000.0,1,1.8532542856732404
8477359,Tucker Poolman,1764999.9162859987,0.16,4050000.0,3,0.7251003911637608
8476966,Gemel Smith,1762918.8447505906,0.0,2120000.0,3,0.7210302023519798
8470794,Joe Pavelski,1762169.0438635945,3.54,23000000.0,4,0.5235284293786291
8478043,Sam Lafferty,1752160.184902323,-0.01,5050000.0,4,0.5500452046589539
8475246,Kevin Connauton,1738895.3304125667,-0.049999999999999996,3575000.0,3,0.7181081251436577
8478447,Nicholas Merkley,1733742.8676563434,0.01,874125.0,1,2.1272918621550225
