player_id,player_name,total_surplus,total_war,total_cap,seasons,avg_surplus_pct
8483641,Anton Levtchi,-92500.0,0.0,842500.0,1,-0.11212121212121212
8481642,Andrei Chibisov,-92500.0,0.0,792500.0,1,-0.11349693251533743
8482248,Fredrik Handemark,-92500.0,0.0,792500.0,1,-0.11349693251533743
8481003,Hunter Drew,-93333.0,0.0,793333.0,1,-0.11451901840490797
8479518,Fredrik Karlstrom,-95000.0,0.0,1545000.0,2,-0.05828220858895705
8482448,Samuel Knazko,-97500.0,0.0,847500.0,1,-0.1181818181818182
8481534,Raphael Lavoie,-99125.0,0.0,1649125.0,2,-0.056321022727272727
8480988,Riley Damiani,-99167.0,0.0,799167.0,1,-0.12167730061349692
8477448,Marko Dano,-100000.0,0.0,800000.0,1,-0.1226993865030675
8481720,Nicholas Abruzzese,-100000.0,0.0,850000.0,1,-0.12121212121212122
8476404,Andy Andreoff,-100000.0,0.0,2250000.0,3,-0.0408997955010225
8477462,Robert Hagg,-108279.69821689301,0.15,7075000.0,6,-0.02225344315155738
8480441,Trey Fix Wolansky,-109166.0,0.0,1584166.0,2,-0.06697300613496933
8482207,William Dufour,-109167.0,0.0,859167.0,1,-0.13232363636363637
8479462,Tarmo Reunanen,-109167.0,0.0,809167.0,1,-0.1339472392638037
8480245,Olle Lycksell,-112500.0,0.0,2412500.0,3,-0.044451385583584545
8481827,Ben McCartney,-113333.0,0.0,813333.0,1,-0.13905889570552146
8481591,Sam Poulin,-113334.0,0.0,2413334.0,3,-0.045791515151515146
8478831,Kevin Stenlund,-114768.56191004999,-0.01999999999999999,4800000.0,4,-0.01282135751948886
8482162,Roby Jarventie,-119167.0,0.0,894167.0,1,-0.14271497005988024
8480072,Lias Andersson,-124125.0,0.0,874125.0,1,-0.15045454545454545
8476983,Paul LaDue,-125000.0,0.0,1525000.0,2,-0.07668711656441718
8482815,Kirill Semyonov,-125000.0,0.0,825000.0,1,-0.15337423312883436
8481657,Viktor Lodin,-130000.0,0.0,830000.0,1,-0.15950920245398773
8480979,Nathan Smith,-133750.0,0.0,883750.0,1,-0.1621212121212121
8478436,David Kase,-136666.0,0.0,1536666.0,2,-0.08384417177914111
8477464,Nic Petan,-137500.0,-0.01,3062500.0,4,-0.04226975496859042
8480858,Cameron Hillis,-138333.0,0.0,838333.0,1,-0.16973374233128835
8481239,Samuel Fagemo,-140000.0,0.0,1590000.0,2,-0.08555493586168433
8481004,Josiah Slavin,-142500.0,0.0,842500.0,1,-0.17484662576687116
8478838,Lukas Vejdemo,-142500.0,0.0,1542500.0,2,-0.08742331288343559
8482834,Jesper Froden,-142500.0,0.0,842500.0,1,-0.17484662576687116
8484153,Leo Carlsson,-147040.15032184776,-0.04,1900000.0,2,-0.08479315342885889
8484287,Cole McWard,-147500.0,0.0,922500.0,1,-0.17664670658682635
8475832,Tom Kuhnhackl,-150000.0,-0.03,850000.0,1,-0.18404907975460122
