player_id,player_name,season,cap_hit,cap_pct,contract_type,sign_status,sign_age,position,draft_year,draft_round
8477460,Laurent Dauphin,2020,700000.0,0.9,STD,RFA,25,C,2013.0,2.0
8478474,Lawson Crouse,2020,1533333.0,1.9,STD,RFA,22,LW,2015.0,1.0
8481640,Lean Bergmann,2020,836667.0,1.0,ELC,,20,C,,
8473463,Leo Komarov,2020,3000000.0,3.8,STD,UFA,31,C,2006.0,6.0
8480853,Liam Foudy,2020,894167.0,1.1,ELC,,18,C,2018.0,1.0
8479534,Linus Hogberg,2020,815000.0,1.0,ELC,,21,D,2016.0,5.0
8482243,Linus Sandin,2020,792500.0,1.0,ELC,,23,RW,,
8476999,Linus Ullmark,2020,1325000.0,1.6,STD,RFA,26,G,2012.0,6.0
8474053,Logan Couture,2020,8000000.0,9.8,STD,UFA,29,C,2007.0,1.0
8481186,Logan O'Connor,2020,925000.0,1.2,ELC,,21,RW,,
8478011,Louie Belpedio,2020,700000.0,0.9,STD,RFA,23,D,2014.0,3.0
8474579,Luca Sbisa,2020,750000.0,0.9,STD,UFA,29,D,2008.0,1.0
8479523,Lucas Carlsson,2020,792500.0,1.0,ELC,,20,D,2016.0,4.0
8478027,Lucas Wallmark,2020,675000.0,0.8,STD,RFA,22,C,2014.0,4.0
8480843,Lukas Dostal,2020,822500.0,1.0,ELC,,18,G,2018.0,3.0
8477366,Luke Johnson,2020,700000.0,0.9,STD,UFA,24,C,2013.0,5.0
8478224,Luke Philp,2020,817500.0,1.0,ELC,,23,C,,
8474568,Luke Schenn,2020,700000.0,0.9,STD,UFA,29,D,2008.0,1.0
8474722,Luke Witkowski,2020,700000.0,0.9,STD,UFA,29,D,2008.0,6.0
8480439,Mac Hollowell,2020,799767.0,1.0,ELC,,20,D,2018.0,4.0
8480025,MacKenzie Entwistle,2020,811667.0,1.0,ELC,,19,RW,2017.0,3.0
8477346,MacKenzie Weegar,2020,1600000.0,2.0,STD,RFA,25,D,2013.0,7.0
8476907,Mackenzie MacEachern,2020,900000.0,1.1,STD,RFA,26,LW,2012.0,3.0
8477474,Madison Bowey,2020,1000000.0,1.3,STD,RFA,23,D,2013.0,2.0
8480201,Maksim Sushko,2020,776666.0,1.0,ELC,,19,RW,2017.0,4.0
8476876,Malcolm Subban,2020,850000.0,1.0,STD,RFA,25,G,2012.0,1.0
8470594,Marc Andre Fleury,2020,7000000.0,8.6,STD,UFA,33,G,2003.0,1.0
8482063,Marc Michaelis,2020,700000.0,0.9,STD,,24,LW,,
8471709,Marc-Edouard Vlasic,2020,7000000.0,8.8,STD,UFA,30,D,2005.0,2.0
8474618,Marco Scandella,2020,3275000.0,4.0,STD,UFA,30,D,2008.0,2.0
8477405,Marcus Hogberg,2020,700000.0,0.9,STD,RFA,24,G,2013.0,3.0
8475149,Marcus Johansson,2020,4500000.0,5.5,STD,UFA,28,C,2009.0,1.0
8477969,Marcus Pettersson,2020,4025175.0,4.9,STD,RFA,23,D,2014.0,2.0
8475834,Marcus Sorensen,2020,1500000.0,1.8,STD,UFA,26,C,2010.0,4.0
8480226,Marian Studenic,2020,775833.0,1.0,ELC,,19,LW,2017.0,5.0
8479983,Mario Ferraro,2020,925000.0,1.1,ELC,,20,D,2017.0,2.0
8474131,Mario Kempe,2020,700000.0,0.9,STD,UFA,30,C,2007.0,5.0
8476873,Mark Jankowski,2020,1675000.0,2.1,STD,RFA,23,C,2012.0,1.0
8480355,Mark Kastelic,2020,821667.0,1.0,ELC,,21,C,2019.0,5.0
8473914,Mark Letestu,2020,700000.0,0.9,STD,UFA,34,C,,
8475913,Mark Stone,2020,9500000.0,11.7,STD,UFA,26,RW,2010.0,6.0
8477448,Marko Dano,2020,800000.0,1.0,STD,UFA,24,LW,2013.0,1.0
8476440,Markus Granlund,2020,1300000.0,1.6,STD,UFA,26,C,2011.0,2.0
8479338,Markus Niemelainen,2020,817500.0,1.0,ELC,,21,D,2016.0,3.0
8478906,Markus Nutivaara,2020,2700000.0,3.4,STD,RFA,23,D,2015.0,7.0
8480796,Martin Fehervary,2020,791667.0,1.0,ELC,,18,D,2018.0,2.0
8476924,Martin Frk,2020,725000.0,0.9,STD,RFA,26,RW,2012.0,2.0
8474889,Martin Jones,2020,5750000.0,7.2,STD,UFA,27,G,,
8480822,Martin Kaut,2020,863334.0,1.1,ELC,,18,RW,2018.0,1.0
8475716,Martin Marincin,2020,700000.0,0.9,STD,UFA,27,D,2010.0,2.0
8481028,Martin Pospisil,2020,796667.0,1.0,ELC,,19,C,2018.0,4.0
8479972,Mason Shaw,2020,792500.0,1.0,ELC,,19,C,2017.0,4.0
8482240,Mathias Brome,2020,925000.0,1.1,ELC,,25,LW,,
8479671,Mathieu Olivier,2020,730000.0,0.9,ELC,,22,RW,,
8481711,Matias Maccelli,2020,853333.0,1.0,ELC,,19,LW,2019.0,4.0
8475692,Mats Zuccarello,2020,6000000.0,7.4,STD,UFA,31,RW,,
8474685,Matt Calvert,2020,2850000.0,3.6,STD,UFA,28,LW,2008.0,5.0
8474659,Matt Donovan,2020,675000.0,0.8,ELC,,28,D,2008.0,4.0
8475168,Matt Duchene,2020,8000000.0,9.8,STD,UFA,28,C,2009.0,1.0
8476856,Matt Dumba,2020,6000000.0,7.5,STD,RFA,23,D,2012.0,1.0
8478371,Matt Lorito,2020,675000.0,0.8,STD,UFA,27,C,,
8476442,Matt Nieto,2020,1975000.0,2.5,STD,RFA,25,LW,2011.0,2.0
8476477,Matt Puempel,2020,675000.0,0.8,STD,RFA,25,LW,2011.0,1.0
8478911,Matt Roy,2020,700000.0,0.9,STD,RFA,24,D,2015.0,7.0
8476807,Matt Tennyson,2020,700000.0,0.9,STD,UFA,29,D,,
8477035,Matt Tomkins,2020,700000.0,0.9,STD,,25,G,2012.0,7.0
8478146,Matthew Highmore,2020,725000.0,0.9,STD,RFA,24,C,,
8476285,Matthew Peca,2020,1300000.0,1.6,STD,RFA,25,C,2011.0,7.0
8481525,Matthew Robertson,2020,797500.0,1.0,ELC,,18,D,2019.0,2.0
8479314,Matthew Tkachuk,2020,7000000.0,8.6,STD,RFA,21,LW,2016.0,1.0
8480807,Mattias Samuelsson,2020,925000.0,1.1,ELC,,20,D,2018.0,2.0
8480031,Max Comtois,2020,820000.0,1.0,ELC,,19,LW,2017.0,2.0
8476323,Max McCormick,2020,700000.0,0.9,STD,UFA,27,LW,2011.0,6.0
8474157,Max Pacioretty,2020,7000000.0,8.6,STD,UFA,29,LW,2007.0,1.0
8480314,Max Veronneau,2020,925000.0,1.2,ELC,,23,RW,,
8477983,Maxim Letunov,2020,700000.0,0.9,STD,RFA,23,C,2014.0,2.0
8476509,Maxime Lagace,2020,700000.0,0.9,STD,RFA,26,G,,
8478020,Michael Amadio,2020,700000.0,0.9,STD,RFA,23,C,2014.0,3.0
8478047,Michael Bunting,2020,737500.0,0.9,STD,RFA,23,LW,2014.0,4.0
8479619,Michael Carcone,2020,700000.0,0.9,STD,RFA,23,C,,
8475808,Michael Chaput,2020,700000.0,0.9,STD,UFA,27,C,2010.0,3.0
8477936,Michael Dal Colle,2020,700000.0,0.9,STD,RFA,23,LW,2014.0,1.0
8474584,Michael Del Zotto,2020,750000.0,0.9,STD,UFA,29,D,2008.0,1.0
8480022,Michael Dipietro,2020,811667.0,1.0,ELC,,18,G,2017.0,3.0
8473546,Michael Grabner,2020,3350000.0,4.2,STD,UFA,30,LW,2006.0,1.0
8476875,Michael Matheson,2020,4875000.0,6.1,STD,RFA,23,D,2012.0,1.0
8477446,Michael McCarron,2020,700000.0,0.9,STD,RFA,24,RW,2013.0,1.0
8476352,Michael Mersch,2020,675000.0,0.8,STD,RFA,25,LW,2011.0,4.0
8479543,Michael Pezzetta,2020,743333.0,0.9,ELC,,19,LW,2016.0,6.0
8477290,Michael Raffl,2020,1600000.0,2.0,STD,UFA,30,LW,,
8475958,Michael Sgarbossa,2020,700000.0,0.9,STD,RFA,26,C,,
8474628,Michael Stone,2020,700000.0,0.9,STD,UFA,29,D,2008.0,3.0
8479482,Michal Kempny,2020,2500000.0,3.1,STD,UFA,27,D,,
8475907,Micheal Ferland,2020,3500000.0,4.3,STD,UFA,27,LW,2010.0,5.0
8474230,Micheal Haley,2020,700000.0,0.9,STD,UFA,33,C,,
8476447,Miikka Salomaki,2020,750000.0,0.9,STD,RFA,25,C,2011.0,2.0
8474150,Mikael Backlund,2020,5350000.0,6.7,STD,UFA,28,C,2007.0,1.0
8475436,Mike Liambas,2020,675000.0,0.8,STD,UFA,29,LW,,
8476422,Mike Reilly,2020,1500000.0,1.8,STD,RFA,25,D,2011.0,4.0
8469608,Mike Smith,2020,2000000.0,2.5,STD,UFA,37,G,2001.0,5.0
8480087,Mike Vecchione,2020,700000.0,0.9,STD,RFA,26,LW,,
8479998,Mikey Anderson,2020,925000.0,1.1,ELC,,19,D,2017.0,4.0
8479573,Mikhail Maltsev,2020,809167.0,1.0,ELC,,21,C,2016.0,4.0
8475156,Mikko Koskinen,2020,4500000.0,5.5,STD,UFA,30,G,2009.0,2.0
8482247,Mikko Lehtonen,2020,925000.0,1.1,ELC,,26,D,,
8478420,Mikko Rantanen,2020,9250000.0,11.3,STD,RFA,22,C,2015.0,1.0
8477425,Miles Wood,2020,2750000.0,3.5,STD,RFA,23,LW,2013.0,4.0
8477509,Mirco Mueller,2020,1400000.0,1.7,STD,RFA,24,D,2013.0,1.0
8480761,Mitch Reinke,2020,750000.0,0.9,STD,RFA,23,D,,
8482070,Mitchell Chaffee,2020,925000.0,1.1,ELC,,22,RW,,
8478483,Mitchell Marner,2020,10901333.0,13.4,STD,RFA,22,RW,2015.0,1.0
8479987,Morgan Geekie,2020,763333.0,1.0,ELC,,19,C,2017.0,3.0
8481542,Moritz Seider,2020,863334.0,1.1,ELC,,18,D,2019.0,1.0
8475613,Nate Prosser,2020,700000.0,0.9,STD,UFA,33,D,,
8477220,Nate Schmidt,2020,5950000.0,7.3,STD,UFA,27,D,,
8476470,Nathan Beaulieu,2020,1000000.0,1.2,STD,UFA,26,D,2011.0,1.0
8471804,Nathan Gerbe,2020,750000.0,0.9,STD,UFA,32,C,2005.0,5.0
8477573,Nathan Walker,2020,700000.0,0.9,STD,RFA,25,LW,2014.0,3.0
8480145,Neal Pionk,2020,3000000.0,3.7,STD,RFA,23,D,,
8478031,Nelson Nogier,2020,700000.0,0.9,STD,RFA,23,D,2014.0,4.0
8475343,Nic Dowd,2020,750000.0,0.9,STD,UFA,28,C,2009.0,7.0
8477464,Nic Petan,2020,775000.0,1.0,STD,RFA,23,C,2013.0,2.0
8481582,Nicholas Robertson,2020,796667.0,1.0,ELC,,18,LW,2019.0,2.0
8476393,Nick Cousins,2020,1000000.0,1.2,STD,UFA,25,C,2011.0,3.0
8480084,Nick DeSimone,2020,700000.0,0.9,STD,RFA,24,D,,
8474207,Nick Holden,2020,1700000.0,2.1,STD,UFA,32,D,,
8475324,Nick Jensen,2020,2500000.0,3.1,STD,UFA,28,D,2009.0,5.0
8479250,Nick Lappin,2020,700000.0,0.9,STD,RFA,26,C,,
8477426,Nick Paul,2020,750000.0,0.9,STD,RFA,24,LW,2013.0,4.0
8477941,Nick Ritchie,2020,1545950.0,1.9,STD,RFA,22,LW,2014.0,1.0
8477951,Nick Schmaltz,2020,5850000.0,7.2,STD,RFA,23,C,2014.0,1.0
8476372,Nick Seeler,2020,725000.0,0.9,STD,RFA,25,D,2011.0,5.0
8476406,Nick Shore,2020,750000.0,0.9,STD,UFA,26,C,2011.0,3.0
8473563,Nicklas Backstrom,2020,9200000.0,11.3,STD,UFA,32,C,2006.0,1.0
8480002,Nico Hischier,2020,7250000.0,8.9,STD,RFA,20,C,2017.0,1.0
8481477,Nico Sturm,2020,874125.0,1.1,STD,RFA,24,C,,
8477979,Nicolas Aube-Kubel,2020,700000.0,0.9,STD,RFA,23,RW,2014.0,2.0
8480814,Nicolas Beaudin,2020,863334.0,1.1,ELC,,19,D,2018.0,1.0
8475235,Nicolas Deslauriers,2020,1000000.0,1.2,STD,UFA,28,LW,2009.0,3.0
8478462,Nicolas Roy,2020,750000.0,0.9,STD,RFA,23,C,2015.0,4.0
8481543,Nikita Alexandrov,2020,816667.0,1.0,ELC,,18,C,2019.0,2.0
8477038,Nikita Gusev,2020,4500000.0,5.5,STD,RFA,27,LW,2012.0,7.0
8476453,Nikita Kucherov,2020,9500000.0,11.7,STD,RFA,25,RW,2011.0,2.0
8477507,Nikita Zadorov,2020,3200000.0,3.9,STD,RFA,24,D,2013.0,1.0
8471769,Niklas Hjalmarsson,2020,5000000.0,6.1,STD,UFA,31,D,2005.0,4.0
8478859,Niko Mikkola,2020,787500.0,1.0,STD,RFA,23,D,2015.0,5.0
8481812,Nikolai Knyzhov,2020,796667.0,1.0,ELC,,21,D,,
8477940,Nikolaj Ehlers,2020,6000000.0,7.5,STD,RFA,21,LW,2014.0,1.0
8477958,Nikolay Goldobin,2020,900000.0,1.1,STD,RFA,23,RW,2014.0,1.0
8481535,Nils Hoglander,2020,891667.0,1.1,ELC,,19,LW,2019.0,2.0
8480865,Noah Dobson,2020,894167.0,1.1,ELC,,18,D,2018.0,1.0
8479393,Noah Gregor,2020,768333.0,1.0,ELC,,19,LW,2016.0,4.0
8478396,Noah Hanifin,2020,4950000.0,6.2,STD,RFA,21,D,2015.0,1.0
8478569,Noel Acciari,2020,1666667.0,2.0,STD,UFA,27,C,,
8481518,Nolan Foote,2020,863334.0,1.1,ELC,,18,LW,2019.0,1.0
8477416,Oliver Bjorkstrand,2020,2500000.0,3.1,STD,RFA,23,RW,2013.0,3.0
8475171,Oliver Ekman-Larsson,2020,8250000.0,10.1,STD,UFA,26,D,2009.0,1.0
8480789,Oliver Wahlstrom,2020,894167.0,1.1,ELC,,18,RW,2018.0,1.0
8481629,Olle Alsing,2020,858750.0,1.1,ELC,,23,D,,
8478131,Ondrej Kase,2020,2600000.0,3.3,STD,RFA,22,RW,2014.0,7.0
8476861,Oscar Dansk,2020,700000.0,0.9,STD,RFA,26,G,2012.0,2.0
8480147,Oscar Fantenberg,2020,850000.0,1.0,STD,UFA,27,D,,
8479546,Oskar Steen,2020,809167.0,1.0,ELC,,21,C,2016.0,6.0
8476897,Oskar Sundqvist,2020,2750000.0,3.4,STD,RFA,25,C,2012.0,3.0
8479526,Otto Koivula,2020,786666.0,1.0,ELC,,19,C,2016.0,4.0
8481105,Otto Leskinen,2020,925000.0,1.1,ELC,,22,D,,
8480944,Par Lindholm,2020,850000.0,1.0,STD,UFA,27,C,,
8471887,Patric Hornqvist,2020,5300000.0,6.7,STD,UFA,31,RW,2005.0,7.0
8477887,Patrick Brown,2020,700000.0,0.9,STD,UFA,27,C,,
8466139,Patrick Marleau,2020,700000.0,0.9,STD,UFA,40,LW,1997.0,1.0
8474034,Patrick Maroon,2020,900000.0,1.1,STD,UFA,31,LW,2007.0,6.0
8479339,Patrik Laine,2020,6750000.0,8.3,STD,RFA,21,LW,2016.0,1.0
8475747,Patrik Nemeth,2020,3000000.0,3.7,STD,UFA,27,D,2010.0,2.0
8474038,Paul Byron,2020,3400000.0,4.2,STD,UFA,29,LW,2007.0,6.0
8474008,Paul Carey,2020,700000.0,0.9,STD,UFA,30,C,2007.0,5.0
8481032,Paul Cotter,2020,760000.0,1.0,ELC,,19,C,2018.0,4.0
8476983,Paul LaDue,2020,825000.0,1.0,STD,RFA,25,D,2012.0,6.0
8471669,Paul Stastny,2020,6500000.0,8.2,STD,UFA,32,C,2005.0,2.0
8476200,Paul Thompson,2020,675000.0,0.8,STD,UFA,29,RW,,
8477402,Pavel Buchnevich,2020,3250000.0,4.0,STD,RFA,24,C,2013.0,3.0
8480925,Pavel Francouz,2020,2000000.0,2.5,STD,UFA,29,G,,
8478401,Pavel Zacha,2020,2250000.0,2.8,STD,RFA,22,C,2015.0,1.0
8471469,Pekka Rinne,2020,5000000.0,6.1,STD,UFA,36,G,2004.0,8.0
8477417,Peter Cehlarik,2020,700000.0,0.9,STD,RFA,23,LW,2013.0,3.0
8475852,Petr Mrazek,2020,3125000.0,3.8,STD,UFA,27,G,2010.0,5.0
8481522,Peyton Krebs,2020,863334.0,1.1,ELC,,18,C,2019.0,1.0
8477831,Pheonix Copley,2020,1100000.0,1.3,STD,UFA,27,G,,
8475321,Phil Varone,2020,700000.0,0.9,STD,UFA,28,C,2009.0,5.0
8481598,Philip Broberg,2020,863334.0,1.1,ELC,,18,D,2019.0,1.0
8480163,Philip Holm,2020,700000.0,0.9,STD,RFA,27,D,,
8481577,Philip Tomasino,2020,863334.0,1.1,ELC,,18,C,2019.0,1.0
8475831,Philipp Grubauer,2020,3333333.0,4.2,STD,RFA,26,G,2010.0,4.0
8480798,Philipp Kurashev,2020,842500.0,1.0,ELC,,19,C,2018.0,4.0
8477544,Philippe Maillet,2020,700000.0,0.9,STD,,26,C,,
8476479,Phillip Danault,2020,3083333.0,3.9,STD,RFA,25,C,2011.0,1.0
8476858,Phillip Di Giuseppe,2020,700000.0,0.9,STD,UFA,25,LW,2012.0,2.0
8478115,Pierre Engvall,2020,1250000.0,1.5,STD,RFA,23,LW,2014.0,7.0
8477930,Pierre-Edouard Bellemare,2020,1800000.0,2.2,STD,UFA,34,C,,
8476857,Pontus Aberg,2020,700000.0,0.9,STD,UFA,25,LW,2012.0,2.0
8480800,Quinn Hughes,2020,916666.0,1.2,ELC,,19,D,2018.0,1.0
8480160,Radim Simek,2020,2250000.0,2.8,STD,UFA,27,D,,
8482241,Radim Zohorna,2020,792500.0,1.0,ELC,,24,C,,
8481534,Raphael Lavoie,2020,870000.0,1.1,ELC,,19,C,2019.0,2.0
8478397,Rasmus Andersson,2020,4550000.0,5.6,STD,RFA,23,D,2015.0,2.0
8479335,Rasmus Asplund,2020,845000.0,1.1,ELC,,20,C,2016.0,2.0
8480839,Rasmus Dahlin,2020,925000.0,1.2,ELC,,18,D,2018.0,1.0
8480845,Rasmus Kupari,2020,863334.0,1.1,ELC,,18,C,2018.0,1.0
8480873,Rasmus Sandin,2020,894167.0,1.1,ELC,,18,D,2018.0,1.0
8481147,Reese Johnson,2020,880833.0,1.1,ELC,,20,C,,
8476423,Reid Boucher,2020,750000.0,0.9,STD,RFA,25,RW,2011.0,4.0
8479514,Rem Pitlick,2020,925000.0,1.2,ELC,,21,C,2016.0,3.0
8477461,Remi Elie,2020,700000.0,0.9,STD,RFA,24,LW,2013.0,2.0
8479587,Rhett Gardner,2020,925000.0,1.1,ELC,,23,C,2016.0,4.0
8475209,Richard Panik,2020,2750000.0,3.4,STD,UFA,28,RW,2009.0,2.0
8477003,Riley Barber,2020,700000.0,0.9,STD,UFA,25,RW,2012.0,6.0
8480988,Riley Damiani,2020,799167.0,1.0,ELC,,19,C,2018.0,5.0
8474062,Riley Nash,2020,2750000.0,3.5,STD,UFA,29,C,2007.0,1.0
8475772,Riley Sheahan,2020,900000.0,1.1,STD,UFA,27,C,2010.0,1.0
8479388,Riley Stillman,2020,773333.0,1.0,ELC,,19,D,2016.0,4.0
8479362,Riley Tufte,2020,925000.0,1.1,ELC,,21,LW,2016.0,1.0
8477642,Rinat Valiev,2020,700000.0,0.9,STD,RFA,24,D,2014.0,3.0
8477952,Robby Fabbri,2020,900000.0,1.1,STD,RFA,23,C,2014.0,1.0
8474145,Robert Bortuzzo,2020,1375000.0,1.7,STD,UFA,29,D,2007.0,3.0
8477462,Robert Hagg,2020,1150000.0,1.4,STD,RFA,23,D,2013.0,2.0
8475215,Robin Lehner,2020,5000000.0,6.1,STD,UFA,27,G,2009.0,2.0
8476428,Rocco Grimaldi,2020,2000000.0,2.5,STD,UFA,27,LW,2011.0,2.0
8479022,Rodrigo Abols,2020,817500.0,1.0,ELC,,23,C,2016.0,7.0
8477981,Roland McKeown,2020,700000.0,0.9,STD,RFA,23,D,2014.0,2.0
8474600,Roman Josi,2020,9059000.0,11.1,STD,UFA,29,D,2008.0,2.0
8468493,Ron Hainsey,2020,3500000.0,4.3,STD,UFA,38,D,2000.0,1.0
8477527,Ross Johnston,2020,1000000.0,1.3,STD,RFA,24,LW,,
8477846,Ryan Carpenter,2020,1000000.0,1.2,STD,UFA,28,C,,
8477987,Ryan Donato,2020,1900000.0,2.3,STD,RFA,23,C,2014.0,2.0
8476288,Ryan Dzingel,2020,3375000.0,4.1,STD,UFA,27,C,2011.0,7.0
8475176,Ryan Ellis,2020,6250000.0,7.7,STD,UFA,27,D,2009.0,1.0
8477435,Ryan Graves,2020,735000.0,0.9,STD,RFA,24,D,2013.0,4.0
8477451,Ryan Hartman,2020,1900000.0,2.3,STD,UFA,24,RW,2013.0,1.0
8481426,Ryan Kuffner,2020,925000.0,1.2,ELC,,22,LW,,
8479324,Ryan Lindgren,2020,925000.0,1.2,ELC,,20,D,2016.0,2.0
8479066,Ryan Lomberg,2020,700000.0,0.9,STD,RFA,24,LW,,
8477974,Ryan MacInnis,2020,874125.0,1.1,STD,RFA,23,C,2014.0,2.0
8474151,Ryan McDonagh,2020,6750000.0,8.3,STD,UFA,29,D,2007.0,1.0
8480802,Ryan McLeod,2020,834167.0,1.0,ELC,,19,C,2018.0,2.0
8480847,Ryan Merkley,2020,863334.0,1.1,ELC,,17,D,2018.0,1.0
8476850,Ryan Murray,2020,4600000.0,5.6,STD,RFA,25,D,2012.0,1.0
8480068,Ryan Poehling,2020,925000.0,1.2,ELC,,20,C,2017.0,1.0
8477506,Ryan Pulock,2020,2000000.0,2.5,STD,RFA,23,D,2013.0,1.0
8471817,Ryan Reaves,2020,1750000.0,2.1,STD,UFA,33,RW,2005.0,5.0
8475727,Ryan Spooner,2020,4000000.0,5.0,STD,RFA,26,C,2010.0,2.0
8476458,Ryan Strome,2020,3100000.0,3.9,STD,RFA,24,C,2011.0,1.0
8481576,Ryan Suzuki,2020,863334.0,1.1,ELC,,18,C,2019.0,1.0
8477935,Sam Bennett,2020,2550000.0,3.1,STD,RFA,23,C,2014.0,1.0
8475842,Sam Carrick,2020,700000.0,0.9,STD,UFA,28,C,2010.0,5.0
8478470,Sam Montembeault,2020,708750.0,0.9,STD,RFA,22,G,2015.0,3.0
8481591,Sam Poulin,2020,863334.0,1.1,ELC,,18,C,2019.0,1.0
8477933,Sam Reinhart,2020,3650000.0,4.6,STD,RFA,22,C,2014.0,1.0
8478104,Sammy Blais,2020,1500000.0,1.8,STD,RFA,23,LW,2014.0,6.0
8481541,Samuel Bolduc,2020,842500.0,1.0,ELC,,19,D,2019.0,2.0
8481239,Samuel Fagemo,2020,795000.0,1.0,ELC,,19,LW,2019.0,2.0
8479398,Samuel Girard,2020,5000000.0,6.1,STD,RFA,21,D,2016.0,2.0
8477502,Samuel Morin,2020,700000.0,0.9,STD,RFA,22,D,2013.0,1.0
8476449,Scott Harrington,2020,1633333.0,2.0,STD,RFA,26,D,2011.0,2.0
8476872,Scott Laughton,2020,2300000.0,2.8,STD,RFA,25,C,2012.0,1.0
8476429,Scott Mayfield,2020,1450000.0,1.8,STD,RFA,25,D,2011.0,2.0
8477149,Scott Sabourin,2020,700000.0,0.9,STD,UFA,27,RW,,
8475809,Scott Wedgewood,2020,700000.0,0.9,STD,RFA,26,G,2010.0,3.0
8476293,Scott Wilson,2020,1050000.0,1.3,STD,UFA,26,LW,2011.0,7.0
8480434,Sean Durzi,2020,809166.0,1.0,ELC,,20,D,2018.0,2.0
8476374,Sean Kuraly,2020,1275000.0,1.6,STD,RFA,25,C,2011.0,5.0
8480336,Sean Walker,2020,745000.0,0.9,ELC,,23,D,,
8478427,Sebastian Aho,2020,8459000.0,10.4,STD,RFA,21,C,2015.0,2.0
8480977,Semyon Der-Arguchintsev,2020,766666.0,1.0,ELC,,18,C,2018.0,3.0
8473575,Semyon Varlamov,2020,5000000.0,6.1,STD,UFA,31,G,2006.0,1.0
8475683,Sergei Bobrovsky,2020,10000000.0,12.3,STD,UFA,30,G,,
8480032,Shane Bowers,2020,925000.0,1.1,ELC,,19,C,2017.0,1.0
8477447,Shea Theodore,2020,5200000.0,6.5,STD,RFA,23,D,2013.0,1.0
8480326,Sheldon Dries,2020,735000.0,0.9,STD,RFA,25,C,,
8480776,Sheldon Rempal,2020,874125.0,1.1,STD,RFA,23,RW,,
8481122,Simon Benoit,2020,809166.0,1.0,ELC,,20,D,,
8481601,Simon Holmstrom,2020,863334.0,1.1,ELC,,18,RW,2019.0,1.0
8477947,Sonny Milano,2020,874125.0,1.1,STD,RFA,23,LW,2014.0,1.0
8477484,Spencer Martin,2020,700000.0,0.9,STD,UFA,24,G,2013.0,3.0
8476870,Stefan Matteau,2020,725000.0,0.9,STD,UFA,25,C,2012.0,1.0
8476474,Stefan Noesen,2020,700000.0,0.9,STD,UFA,26,RW,2011.0,1.0
8475730,Stephen Johns,2020,2350000.0,3.0,STD,RFA,26,D,2010.0,2.0
8474000,Steven Kampfer,2020,800000.0,1.0,STD,UFA,30,D,2007.0,4.0
8477463,Steven Santini,2020,1416667.0,1.8,STD,RFA,23,D,2013.0,2.0
8479973,Stuart Skinner,2020,784166.0,1.0,ELC,,19,G,2017.0,3.0
8476466,Sven Baertschi,2020,3366667.0,4.2,STD,RFA,25,LW,2011.0,1.0
8476391,TJ Tynan,2020,800000.0,1.0,STD,UFA,28,C,2011.0,3.0
8479206,Tanner Fritz,2020,700000.0,0.9,STD,RFA,27,C,,
8479661,Tanner Jeannot,2020,713333.0,0.9,ELC,,20,LW,,
8478528,Tanner Kero,2020,762500.0,0.9,STD,RFA,26,C,,
8479550,Tanner Laczynski,2020,925000.0,1.1,ELC,,22,C,2016.0,6.0
8479462,Tarmo Reunanen,2020,809167.0,1.0,ELC,,21,D,2016.0,4.0
8481433,Taro Hirose,2020,925000.0,1.2,ELC,,22,LW,,
8476166,Taylor Fedun,2020,737500.0,0.9,STD,UFA,31,D,,
8476955,Taylor Leier,2020,700000.0,0.9,STD,UFA,26,LW,2012.0,4.0
8476927,Teddy Blueger,2020,750000.0,0.9,STD,RFA,24,C,2012.0,2.0
8476882,Teuvo Teravainen,2020,5400000.0,6.6,STD,RFA,24,C,2012.0,1.0
8477967,Thatcher Demko,2020,1050000.0,1.3,STD,RFA,23,G,2014.0,2.0
8478469,Thomas Chabot,2020,8000000.0,9.8,STD,RFA,22,D,2015.0,1.0
8481581,Thomas Harley,2020,863334.0,1.1,ELC,,18,D,2019.0,1.0
8474066,Thomas Hickey,2020,2500000.0,3.1,STD,UFA,29,D,2007.0,1.0
8478438,Thomas Novak,2020,817500.0,1.0,ELC,,22,C,2015.0,3.0
8481072,Tim Berni,2020,925000.0,1.1,ELC,,20,D,2018.0,6.0
8475841,Tim Heed,2020,960000.0,1.2,STD,UFA,28,D,2010.0,5.0
8477213,Tim Schaller,2020,1900000.0,2.4,STD,UFA,27,LW,,
8478414,Timo Meier,2020,6000000.0,7.4,STD,RFA,22,RW,2015.0,1.0
8481600,Tobias Bjornfot,2020,894167.0,1.1,ELC,,18,D,2019.0,1.0
8476356,Tobias Rieder,2020,700000.0,0.9,STD,UFA,26,C,2011.0,4.0
8476880,Tom Wilson,2020,5166667.0,6.5,STD,RFA,24,RW,2012.0,1.0
8476881,Tomas Hertl,2020,5625000.0,7.1,STD,RFA,24,C,2012.0,1.0
8476430,Tomas Jurco,2020,750000.0,0.9,STD,UFA,26,LW,2011.0,2.0
8477931,Tomas Nosek,2020,1000000.0,1.2,STD,UFA,26,LW,,
8474019,Tommy Cross,2020,725000.0,0.9,STD,UFA,29,D,2007.0,2.0
8477950,Tony DeAngelo,2020,925000.0,1.1,STD,RFA,23,D,2014.0,1.0
8476329,Travis Boyd,2020,800000.0,1.0,STD,RFA,24,C,2011.0,6.0
8478439,Travis Konecny,2020,5500000.0,6.7,STD,RFA,22,RW,2015.0,1.0
