player_id,player_name,position,season,GP,WAR,WAR_82,goals,points,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,PEN_GAR,cap_hit,actual_cap_pct,salary_cap,pred_cap_pct,pred_market_value,surplus_pct,surplus_value,contract_type,sign_status
8480147,Oscar Fantenberg,D,2018,61,0.13,0.17,2.0,9.0,-5.4,2.76,-0.25,-0.01,-0.16,650000.0,0.8176100628930818,79500000,1.5750730747226562,1252183.0944045119,0.7574630118295744,602183.0944045117,STD,RFA
8477433,Ben Harpur,D,2018,51,0.11,0.18,0.0,1.0,-6.17,-3.41,-0.02,-0.02,-0.34,725000.0,0.9119496855345912,79500000,1.5690831524159758,1247421.1061707009,0.6571334668813846,522421.10617070075,STD,RFA
8475227,Chris Wideman,D,2018,25,-0.04,-0.13,3.0,8.0,-0.32,-0.71,-0.78,0.0,-1.13,1000000.0,1.257861635220126,79500000,1.841796737627817,1464228.4064141144,0.5839351024076911,464228.4064141144,STD,UFA
8477458,Valentin Zykov,LW,2018,28,0.04,0.12,3.0,7.0,0.29,0.09,-0.09,0.0,0.22,675000.0,0.8490566037735849,79500000,1.396187499911015,1109969.062429257,0.5471308961374302,434969.06242925697,STD,RFA
8479268,Casey Nelson,D,2018,38,0.09,0.19,3.0,8.0,-0.67,-0.2,-0.01,0.0,-0.4,812500.0,1.022012578616352,79500000,1.5461355176844904,1229177.7365591698,0.5241229390681383,416677.73655916995,STD,RFA
8476427,Ty Rattie,RW,2018,50,0.04,0.07,5.0,9.0,-4.59,-0.37,-0.11,0.0,1.12,800000.0,1.0062893081761006,79500000,1.4972210705047448,1190290.7510512723,0.4909317623286442,390290.75105127215,STD,RFA
8474774,Dalton Prout,D,2018,20,0.03,0.12,0.0,0.0,1.22,0.11,-0.0,-0.02,-0.29,800000.0,1.0062893081761006,79500000,1.4732842013297969,1171260.9400571885,0.46699489315369624,371260.9400571885,STD,UFA
8476429,Scott Mayfield,D,2018,79,-0.07,-0.07,2.0,12.0,-4.02,2.98,-0.04,-0.01,-0.41,1450000.0,1.8238993710691824,79500000,2.266626962096117,1801968.434866413,0.4427275910269346,351968.43486641295,STD,RFA
8474715,Cam Atkinson,RW,2018,80,0.26,0.27,24.0,46.0,25.92,-1.72,-0.71,0.1,0.11,5875000.0,7.3899371069182385,79500000,7.8158777574837135,6213622.817199552,0.42594065056547503,338622.81719955266,STD,UFA
8475772,Riley Sheahan,C,2018,82,0.27,0.27,11.0,32.0,-4.25,-0.36,-0.07,-0.02,1.39,2100000.0,2.6415094339622645,79500000,3.060229516174033,2432882.4653583565,0.4187200822117685,332882.46535835596,STD,UFA
8475868,Anthony Bitetto,D,2018,36,0.05,0.11,1.0,3.0,-1.34,-0.86,-0.02,-0.0,-0.43,650000.0,0.8176100628930818,79500000,1.225528253458723,974294.9614996848,0.40791819056564127,324294.96149968484,STD,UFA
8477085,Ashton Sautner,D,2018,17,0.04,0.19,0.0,2.0,-2.82,0.91,-0.01,0.0,0.05,675000.0,0.8490566037735849,79500000,1.2340354559012106,981058.1874414624,0.3849788521276256,306058.18744146236,STD,RFA
8474189,Lars Eller,C,2018,81,0.35,0.35,18.0,38.0,-0.61,-2.97,-1.42,0.26,0.59,3500000.0,4.40251572327044,79500000,4.786952851488424,3805627.5169332973,0.3844371282179839,305627.5169332972,STD,UFA
8474573,Josh Bailey,RW,2018,82,0.4,0.4,18.0,71.0,7.16,-1.75,-0.61,0.0,-0.26,5000000.0,6.289308176100629,79500000,6.672728443663901,5304819.112712801,0.3834202675632721,304819.1127128013,STD,UFA
8477520,Jean Sebastien Dea,C,2018,23,0.02,0.07,1.0,1.0,1.49,0.47,-0.11,0.0,-0.13,650000.0,0.8176100628930818,79500000,1.199445419988935,953559.1088912033,0.38183535709585326,303559.10889120336,STD,RFA
8471887,Patric Hornqvist,RW,2018,69,0.55,0.65,29.0,49.0,1.92,-0.18,0.33,0.0,1.39,5300000.0,6.666666666666667,79500000,6.991850896644236,5558521.462832168,0.3251842299775687,258521.4628321671,STD,UFA
8477502,Samuel Morin,D,2018,5,0.01,0.16,0.0,0.0,-0.48,-0.36,-0.0,0.0,-0.33,700000.0,0.8805031446540881,79500000,1.199250280222298,953403.9727767268,0.3187471355682099,253403.97277672685,STD,RFA
8476440,Markus Granlund,C,2018,77,-0.12,-0.13,8.0,12.0,-6.79,0.89,-1.26,-0.17,0.21,1475000.0,1.8553459119496856,79500000,2.148818486569784,1708310.6968229783,0.29347257462009835,233310.69682297818,STD,RFA
8478567,Dean Kukan,D,2018,25,0.06,0.2,0.0,4.0,1.51,0.74,-0.01,0.0,-0.28,725000.0,0.9119496855345912,79500000,1.1858519507921699,942752.3008797751,0.27390226525757866,217752.30087977502,STD,RFA
8474134,Yannick Weber,D,2018,62,0.09,0.12,2.0,5.0,2.22,1.42,-0.07,-0.0,-1.05,675000.0,0.8490566037735849,79500000,1.1112813737860492,883468.6921599092,0.26222477001246425,208468.6921599091,STD,UFA
8476858,Phillip Di Giuseppe,LW,2018,24,0.0,0.0,5.0,13.0,-0.45,0.1,-0.15,0.0,-0.3,750000.0,0.9433962264150944,79500000,1.0946949743175072,870282.5045824181,0.15129874790241282,120282.5045824182,STD,RFA
8478466,Daniel Sprong,RW,2018,63,0.03,0.04,2.0,3.0,5.04,-0.59,-0.24,-0.0,0.65,750000.0,0.9433962264150944,79500000,1.0866074209628653,863852.8996654779,0.14321119454777098,113852.89966547793,STD,RFA
8474590,John Carlson,D,2018,80,1.19,1.22,15.0,68.0,6.77,-5.55,2.74,-0.01,-0.48,8000000.0,10.062893081761008,79500000,10.187008127683717,8098671.461508554,0.12411504592270894,98671.4615085536,STD,UFA
8476415,Kyle Rau,C,2018,6,0.0,0.0,0.0,1.0,-0.1,0.31,-0.0,0.0,0.01,700000.0,0.8805031446540881,79500000,0.9811042261458702,779977.8597859668,0.10060108149178215,79977.85978596681,STD,UFA
8476423,Reid Boucher,RW,2018,1,0.0,0.0,3.0,5.0,-0.04,-0.03,-0.0,0.0,0.0,725000.0,0.9119496855345912,79500000,0.9765797784763262,776380.9238886792,0.06463009294173494,51380.92388867928,STD,RFA
8479482,Michal Kempny,D,2018,71,0.05,0.06,3.0,10.0,7.69,1.96,-0.02,-0.01,-2.47,2500000.0,3.1446540880503147,79500000,3.198716636157565,2542979.725745264,0.05406254810725031,42979.725745264,STD,UFA
8479465,Drake Caggiula,LW,2018,55,0.08,0.12,13.0,20.0,2.15,-2.56,-0.35,-0.0,1.0,1500000.0,1.8867924528301887,79500000,1.9385308775244638,1541132.047631949,0.05173842469427514,41132.04763194874,STD,RFA
8476539,Jonathan Marchessault,LW,2018,82,0.45,0.45,27.0,75.0,8.62,-2.68,0.27,0.0,-0.07,5000000.0,6.289308176100629,79500000,6.20831052812416,4935606.869858707,-0.08099764797646891,-64393.130141292786,STD,UFA
8476312,Josh Manson,D,2018,72,0.44,0.5,7.0,37.0,3.52,0.8,-0.13,0.08,-2.94,4100000.0,5.157232704402516,79500000,5.071873042098792,4032139.06846854,-0.08535966230372427,-67860.9315314608,STD,RFA
8469459,Mikko Koivu,C,2018,48,0.08,0.14,14.0,45.0,-1.28,2.47,1.19,-0.05,-0.86,5500000.0,6.918238993710692,79500000,6.742777153878967,5360507.837333778,-0.17546183983172536,-139492.16266622167,STD,UFA
8478561,Andreas Martinsen,LW,2018,24,0.01,0.03,1.0,1.0,-1.55,-0.54,-0.01,0.0,-0.3,650000.0,0.8176100628930818,79500000,0.6316985538003994,502200.3502713176,-0.1859115090926824,-147799.6497286825,STD,UFA
8475235,Nicolas Deslauriers,LW,2018,48,0.0,0.0,10.0,14.0,-7.81,1.84,-0.03,-0.0,-0.59,950000.0,1.1949685534591197,79500000,0.9832561560179744,781688.6440342898,-0.21171239744114523,-168311.35596571048,STD,UFA
8476953,Trevor Carrick,D,2018,1,0.0,0.0,0.0,0.0,-0.24,0.06,-0.0,0.0,0.0,700000.0,0.8805031446540881,79500000,0.6388143761583311,507857.4290458733,-0.24168876849575693,-192142.57095412677,STD,RFA
8477009,Jake Dotchin,D,2018,20,0.03,0.12,3.0,11.0,-1.0,-0.7,-0.0,0.0,-0.81,812500.0,1.022012578616352,79500000,0.7730414526632536,614567.9548672867,-0.24897112595309845,-197932.04513271325,STD,RFA
8476875,Michael Matheson,D,2018,75,0.65,0.71,10.0,27.0,3.16,-1.81,0.75,0.14,-1.05,4875000.0,6.132075471698113,79500000,5.835510211381502,4639230.618048294,-0.2965652603166111,-235769.38195170584,STD,RFA
8478906,Markus Nutivaara,D,2018,80,0.25,0.26,7.0,23.0,5.36,2.07,-0.18,0.0,1.45,2700000.0,3.3962264150943398,79500000,3.0278753479159626,2407160.90159319,-0.3683510671783772,-292839.09840680985,STD,RFA
8476958,Jaccob Slavin,D,2018,82,0.54,0.54,8.0,30.0,21.01,2.37,-0.85,0.17,0.52,5300000.0,6.666666666666667,79500000,6.2437993276529635,4963820.465484106,-0.42286733901370344,-336179.53451589425,STD,RFA
8475268,Gabriel Bourque,LW,2018,55,0.22,0.33,5.0,11.0,-2.97,-0.26,-0.01,-0.01,0.1,950000.0,1.1949685534591197,79500000,0.7535553735653995,599076.5219844925,-0.4414131798937202,-350923.4780155076,STD,UFA
8475729,Mark Alt,D,2018,2,0.0,0.0,0.0,0.0,-0.25,0.1,-0.0,0.0,0.0,725000.0,0.9119496855345912,79500000,0.38334722416773914,304761.0432133526,-0.5286024613668521,-420238.9567866474,STD,RFA
8478373,Nikita Soshnikov,RW,2018,5,0.0,0.0,1.0,2.0,-0.46,-0.28,-0.0,0.0,0.01,800000.0,1.0062893081761006,79500000,0.430982418488032,342631.0226979854,-0.5753068896880686,-457368.97730201454,STD,RFA
8475758,Devante Smith Pelly,RW,2018,54,-0.13,-0.2,7.0,16.0,-3.39,0.17,-0.03,0.0,-0.06,1000000.0,1.257861635220126,79500000,0.570510441530713,453555.8010169168,-0.687351193689413,-546444.1989830834,STD,UFA
8476924,Martin Frk,RW,2018,30,0.0,0.0,11.0,25.0,-2.55,-1.22,-0.2,0.0,-0.12,1050000.0,1.3207547169811322,79500000,0.6192746103703382,492323.31524441886,-0.7014801066107941,-557676.6847555813,STD,RFA
8471242,Mike Green,D,2018,43,-0.03,-0.06,8.0,33.0,1.57,-2.41,-0.85,0.0,-1.87,5375000.0,6.761006289308176,79500000,6.0008510518561184,4770676.586225614,-0.7601552374520573,-604323.4137743856,STD,UFA
8476988,Matt Benning,D,2018,69,0.12,0.14,6.0,21.0,1.69,0.54,-0.64,-0.05,-0.66,1900000.0,2.3899371069182394,79500000,1.6286752127121389,1294796.7941061503,-0.7612618942061005,-605203.2058938498,STD,RFA
8480172,Jan Rutta,D,2018,37,0.05,0.11,6.0,20.0,1.08,-0.34,-0.01,-0.0,-0.4,2250000.0,2.8301886792452833,79500000,2.0033045137037195,1592627.0883944572,-0.8268841655415637,-657372.9116055432,STD,UFA
8477401,John Hayden,C,2018,54,0.01,0.02,4.0,13.0,-3.07,0.73,-0.33,-0.0,0.26,750000.0,0.9433962264150944,79500000,0.03624329440577334,28813.419052589805,-0.907152932009321,-721186.5809474102,STD,RFA
8476981,Josh Anderson,D,2018,82,0.1,0.1,19.0,30.0,12.64,-0.31,-0.53,0.08,-1.27,765000.0,0.9622641509433961,79500000,0.04190948699855568,33318.042163851766,-0.9203546639448404,-731681.9578361481,ELC,
8477488,Brett Pesce,D,2018,73,0.6,0.67,3.0,19.0,13.09,3.83,-0.16,0.07,-0.06,4025000.0,5.062893081761007,79500000,3.9642460535947954,3151575.612607863,-1.0986470281662113,-873424.387392138,STD,RFA
8475625,Matt Irwin,D,2018,44,0.08,0.15,2.0,8.0,-2.0,0.28,-0.0,0.0,-0.76,675000.0,0.8490566037735849,79500000,-0.2760758912388468,-219480.33353488322,-1.1251324950124317,-894480.3335348832,STD,UFA
8475810,Bryan Rust,RW,2018,72,0.08,0.09,13.0,38.0,2.14,0.48,-0.13,0.01,1.06,3500000.0,4.40251572327044,79500000,3.271364946955538,2600735.1328296526,-1.131150776314902,-899264.8671703471,STD,RFA
8475764,Cam Fowler,D,2018,59,0.03,0.04,8.0,32.0,-4.06,-2.56,-0.64,-0.02,-0.77,6500000.0,8.176100628930817,79500000,7.0306403632139425,5589359.088755084,-1.1454602657168742,-910640.911244915,STD,UFA
8471699,Andrew Cogliano,C,2018,78,0.39,0.41,12.0,35.0,-10.09,2.11,0.3,0.33,1.2,3250000.0,4.088050314465408,79500000,2.89002875920813,2297572.8635704634,-1.1980215552572782,-952427.1364295362,STD,UFA
8474150,Mikael Backlund,C,2018,77,-0.26,-0.28,14.0,45.0,7.85,-5.1,-1.53,0.03,-2.13,5350000.0,6.729559748427673,79500000,5.435425345827296,4321163.1499327,-1.2941344026003767,-1028836.8500672996,STD,UFA
8471817,Ryan Reaves,RW,2018,80,0.01,0.01,4.0,10.0,3.82,-0.08,-0.01,0.0,-0.35,2775000.0,3.490566037735849,79500000,1.8373512791130757,1460694.2668948951,-1.6532147586227732,-1314305.7331051049,STD,UFA
8475790,Erik Gudbranson,D,2018,76,0.13,0.14,2.0,5.0,-7.26,-1.2,-0.07,-0.2,-1.11,4000000.0,5.031446540880504,79500000,3.304107845395645,2626765.737089538,-1.7273386954848586,-1373234.2629104627,STD,UFA
8473412,Bryan Little,C,2018,82,-0.23,-0.23,16.0,43.0,-1.81,-2.11,0.17,-0.11,0.92,5291666.0,6.656183647798743,79500000,4.871367846248413,3872737.4377674884,-1.7848158015503301,-1418928.5622325125,STD,UFA
8474068,Kyle Turris,C,2018,55,-0.04,-0.06,16.0,51.0,1.76,0.09,-0.57,0.0,-1.37,6000000.0,7.547169811320755,79500000,5.219455966150127,4149467.4930893513,-2.327713845170628,-1850532.5069106491,STD,UFA
8475169,Evander Kane,LW,2018,75,0.1,0.11,29.0,54.0,18.44,0.9,0.23,0.18,-2.47,7000000.0,8.80503144654088,79500000,6.281872248742188,4994088.437750039,-2.5231591977986927,-2005911.5622499606,STD,UFA
8478402,Connor McDavid,C,2018,78,1.91,2.01,41.0,108.0,30.27,-3.77,6.51,0.15,4.58,12500000.0,15.723270440251572,79500000,12.346551032294856,9815508.07067441,-3.376719407956715,-2684491.9293255885,STD,RFA
8477940,Nikolaj Ehlers,LW,2018,61,0.23,0.31,29.0,60.0,7.13,-1.64,0.65,0.0,3.41,6000000.0,7.547169811320755,79500000,4.150952641637277,3300007.350101635,-3.396217169683478,-2699992.6498983647,STD,RFA
8471709,Marc Edouard Vlasic,D,2018,72,0.14,0.16,11.0,32.0,-0.74,0.22,-0.35,0.17,0.28,7000000.0,8.80503144654088,79500000,5.062006232949367,4024294.9551947466,-3.7430252135915136,-2975705.0448052534,STD,UFA
8465009,Zdeno Chara,D,2018,62,0.21,0.28,7.0,24.0,11.57,1.66,0.73,-0.12,-1.8,5000000.0,6.289308176100629,79500000,2.0440683485434903,1625034.3370920748,-4.245239827557139,-3374965.6629079254,STD,UFA
8478403,Jack Eichel,C,2018,77,0.48,0.51,25.0,64.0,15.51,-2.53,0.81,0.03,2.5,10000000.0,12.578616352201259,79500000,7.1163701525344205,5657514.271264864,-5.462246199666838,-4342485.728735137,STD,RFA
8480012,Elias Pettersson,C,2019,68,0.67,0.81,28.0,66.0,15.59,-0.14,1.93,0.0,3.8,925000.0,1.1349693251533743,81500000,5.690771678422658,4637978.917914467,4.555802353269284,3712978.9179144665,ELC,
8474589,Tyler Ennis,RW,2019,70,0.21,0.25,12.0,18.0,3.02,-1.82,0.32,0.0,1.21,650000.0,0.7975460122699387,81500000,5.055858904789924,4120525.0074037877,4.258312892519985,3470525.007403788,STD,UFA
8477479,Tyler Bertuzzi,LW,2019,71,0.17,0.2,21.0,47.0,6.44,-2.51,0.34,0.0,1.95,1400000.0,1.7177914110429449,81500000,5.976061788098891,4870490.357300596,4.258270377055946,3470490.3573005963,STD,RFA
8480800,Quinn Hughes,D,2019,68,0.65,0.78,0.0,3.0,7.36,-1.54,1.28,0.0,0.78,916666.0,1.1247435582822085,81500000,5.145859602849727,4193875.5763225276,4.021116044567519,3277209.5763225276,ELC,
8476331,Dylan DeMelo,D,2019,59,0.34,0.47,4.0,22.0,9.3,0.17,-0.7,-0.01,-1.31,900000.0,1.1042944785276074,81500000,5.034663242824118,4103250.542901656,3.930368764296511,3203250.542901656,STD,UFA
8478109,Victor Olofsson,LW,2019,54,0.21,0.32,2.0,4.0,0.7,-0.46,1.46,0.0,0.52,767500.0,0.9417177914110431,81500000,4.617015352028423,3762867.5119031644,3.6752975606173797,2995367.5119031644,ELC,
8476979,Erik Gustafsson,D,2019,66,0.1,0.12,17.0,59.0,3.33,-2.71,-0.96,0.0,-0.6,1200000.0,1.4723926380368098,81500000,5.116775188584592,4170171.7786964425,3.6443825505477823,2970171.778696443,STD,RFA
8477506,Ryan Pulock,D,2019,68,0.17,0.2,9.0,36.0,5.24,3.88,-0.69,-0.0,-0.4,2000000.0,2.4539877300613497,81500000,6.018551887055436,4905119.7879501805,3.564564156994086,2905119.78795018,STD,RFA
8478038,Devon Toews,D,2019,68,-0.05,-0.06,5.0,19.0,4.28,3.71,-1.7,-0.0,-0.42,700000.0,0.8588957055214724,81500000,4.396408753775956,3583073.1343274047,3.537513048254484,2883073.1343274047,STD,RFA
8474102,David Perron,LW,2019,71,0.5,0.58,23.0,46.0,5.32,-0.01,0.92,0.0,-1.46,4000000.0,4.9079754601226995,81500000,8.341057946100383,6797962.226071812,3.4330824859776836,2797962.226071812,STD,UFA
8477933,Sam Reinhart,C,2019,69,0.17,0.2,22.0,65.0,5.95,1.68,-0.87,0.0,1.28,3650000.0,4.478527607361963,81500000,7.878229861753878,6420757.337329411,3.399702254391915,2770757.3373294105,STD,RFA
8475163,Alex Chiasson,RW,2019,65,0.61,0.77,22.0,38.0,-5.03,2.38,2.02,-0.0,-0.86,650000.0,0.7975460122699387,81500000,4.142758873832406,3376348.482173411,3.3452128615624677,2726348.4821734107,STD,UFA
8477952,Robby Fabbri,C,2019,61,-0.15,-0.2,2.0,5.0,1.86,-3.91,-0.87,0.0,1.71,925000.0,1.1349693251533743,81500000,4.103370842967221,3344247.237018286,2.968401517813847,2419247.2370182853,STD,RFA
8478856,Conor Garland,RW,2019,68,0.37,0.45,13.0,18.0,13.9,2.48,0.87,-0.0,1.2,775000.0,0.9509202453987731,81500000,3.7486947082574016,3055186.1872297823,2.7977744628586283,2280186.187229782,STD,RFA
8476469,Joel Armia,RW,2019,58,0.2,0.28,13.0,23.0,-3.54,1.34,-0.47,0.03,0.86,1850000.0,2.2699386503067487,81500000,5.029302521865793,4098881.5553206215,2.759363871559044,2248881.555320621,STD,RFA
8480801,Brady Tkachuk,LW,2019,71,0.23,0.27,22.0,44.0,-0.3,-1.92,-0.19,0.0,1.27,925000.0,1.1349693251533743,81500000,3.809970164721813,3105125.6842482775,2.6750008395684386,2180125.6842482775,ELC,
8475842,Sam Carrick,C,2019,9,0.0,0.0,0.0,1.0,-1.6,0.17,-0.16,0.0,0.19,700000.0,0.8588957055214724,81500000,3.4761913674495375,2833095.9644713732,2.617295661928065,2133095.9644713732,STD,UFA
8477346,MacKenzie Weegar,D,2019,44,0.19,0.35,4.0,15.0,4.88,1.46,-0.17,0.1,-0.86,900000.0,1.1042944785276074,81500000,3.671901347847827,2992599.5984959793,2.56760686932022,2092599.5984959793,STD,RFA
8476458,Ryan Strome,C,2019,70,0.1,0.12,19.0,35.0,5.36,-0.81,1.58,0.14,-2.64,3100000.0,3.8036809815950923,81500000,6.2281110054712965,5075910.469459106,2.424430023876204,1975910.4694591064,STD,RFA
8470595,Eric Staal,C,2019,66,0.33,0.41,22.0,51.0,7.64,0.17,0.57,0.01,0.72,3250000.0,3.9877300613496933,81500000,6.405849474102622,5220767.321393637,2.4181194127529286,1970767.3213936368,STD,UFA
8480830,Andrei Svechnikov,RW,2019,67,0.27,0.33,20.0,37.0,14.49,-1.0,1.48,-0.0,-1.15,925000.0,1.1349693251533743,81500000,3.5314792020778185,2878155.549693422,2.396509876924444,1953155.5496934222,ELC,
8475718,Justin Holl,D,2019,68,0.24,0.29,0.0,1.0,6.72,-1.78,-0.04,0.1,-2.32,675000.0,0.8282208588957056,81500000,3.201711603292223,2609394.956683161,2.373490744396517,1934394.9566831617,STD,RFA
8480839,Rasmus Dahlin,D,2019,59,0.41,0.57,9.0,42.0,-0.76,0.27,1.97,0.0,-0.98,925000.0,1.1349693251533743,81500000,3.40153339397326,2772249.716088207,2.2665640688198856,1847249.7160882067,ELC,
8473415,Alex Biega,D,2019,49,0.17,0.28,2.0,16.0,-5.21,-1.07,-0.02,-0.04,-0.36,825000.0,1.012269938650307,81500000,3.2297182806239118,2632220.3987084883,2.217448341973605,1807220.398708488,STD,UFA
8476479,Phillip Danault,C,2019,71,-0.08,-0.09,12.0,52.0,12.43,1.35,-0.48,-0.16,0.25,3083333.0,3.783230674846626,81500000,5.925028960430856,4828898.602751148,2.14179828558423,1745565.6027511477,STD,RFA
8474579,Luca Sbisa,D,2019,44,0.04,0.07,0.0,1.0,-1.15,-2.03,-0.03,-0.03,-1.05,1500000.0,1.8404907975460123,81500000,3.9429193614132387,3213479.279551789,2.1024285638672264,1713479.2795517896,STD,UFA
