player_id,player_name,position,season,GP,toi_min,toi_pp_min,toi_pk_min,composite_O,composite_D,composite,PV_O,PV_D,IV_O,IV_D,GV_O,GV_D,OOI_O,OOI_D,RAPM_O,RAPM_D,RAPM_O_se,RAPM_D_se,PP_O,PK_D,ozPct,dzPct
8469508,Jay McClement,C,2016,65,601.8,5.5,111.4,-0.6332,-0.0065,-0.6396,-0.4046,0.0619,-2.2313,1.2063,-0.8645,0.1231,-2.5517,0.6086,0.0457,-0.0553,0.1429,0.1403,-0.0501,-0.0271,0.2908,0.2908
8477126,Jayson Megna,C,2016,58,664.0,52.0,2.6,-0.9362,0.1619,-0.7743,-0.5949,0.0546,-2.6471,1.5503,-0.8894,0.0903,-3.212,1.3055,-0.1157,0.088,0.1569,0.1539,0.0,0.0,0.3058,0.2645
8476419,Jean-Gabriel Pageau,C,2016,82,1062.9,25.4,170.0,-0.1331,0.31,0.1769,-0.142,0.0869,-1.4938,1.8141,-0.147,0.1072,-0.6479,1.6616,-0.1723,0.2693,0.1156,0.113,0.0778,0.0688,0.2458,0.3153
8470604,Jeff Carter,C,2016,82,1071.7,227.2,115.3,0.6104,-0.0194,0.591,0.4033,0.0374,-0.5521,1.2049,0.1741,0.0837,0.5547,0.6269,0.0932,0.0328,0.121,0.1242,0.1277,-0.045,0.3398,0.2379
8473507,Jeff Petry,D,2016,80,1439.0,135.8,139.2,0.0693,0.1331,0.2024,0.0719,-0.0284,0.0316,0.2987,0.1236,-0.0631,2.0488,-1.2387,-0.0563,0.2122,0.1079,0.1106,-0.2811,0.0996,0.2706,0.3031
8475784,Jeff Skinner,L,2016,79,1173.2,170.0,0.8,0.7172,-0.4693,0.248,0.5202,-0.0362,-0.4553,0.3787,0.6635,0.007,0.6838,-1.0027,0.1082,-0.1363,0.1104,0.1134,-0.0799,0.0202,0.4321,0.2095
8475855,Jesper Fast,R,2016,67,796.7,6.8,99.5,-0.2432,0.1011,-0.142,-0.1391,0.0382,-1.7168,1.4452,0.0836,0.0634,-1.3459,1.2418,-0.0873,0.036,0.1211,0.1193,-0.0811,0.0469,0.2604,0.256
8479344,Jesse Puljujarvi,R,2016,27,275.4,22.0,0.3,0.0552,-0.2749,-0.2196,0.0607,-0.0375,-1.3198,0.7689,-0.2238,-0.0197,-0.908,0.0224,-0.0278,-0.107,0.1424,0.1442,-0.0483,0.0106,0.3497,0.1818
8474625,Jimmy Hayes,R,2016,57,507.0,18.0,0.2,-0.3196,-0.0397,-0.3592,-0.1148,-0.0304,-1.8939,1.2322,-0.2393,-0.0209,-2.2129,0.8628,0.0894,-0.0441,0.1359,0.1322,0.019,0.0006,0.417,0.166
8476918,Jimmy Vesey,L,2016,79,941.0,118.8,0.5,-0.5448,-0.2351,-0.7799,-0.3663,-0.061,-2.0929,0.8719,-0.4455,-0.0811,-1.9572,0.1848,-0.1923,-0.1731,0.1283,0.1255,-0.0064,-0.0409,0.3178,0.2617
8470201,Jiri Hudler,R,2016,32,308.5,63.8,0.1,-0.0157,-0.3691,-0.3848,0.0177,-0.061,-1.4186,0.6039,0.3238,-0.0661,-0.775,-0.5441,-0.1069,-0.0943,0.1419,0.1413,-0.0645,0.0001,0.3947,0.2434
8475807,Joakim Nordstrom,L,2016,82,883.7,3.2,126.5,-0.5711,0.2646,-0.3065,-0.4143,0.1339,-2.0975,1.6764,-1.1926,0.2456,-2.1651,1.5404,-0.1308,0.0066,0.1251,0.1251,-0.0815,0.0135,0.301,0.2505
8474577,Joe Colborne,C,2016,61,567.5,46.7,28.5,-0.9567,0.015,-0.9416,-0.5929,-0.0119,-2.6901,1.3231,-0.9484,0.0126,-3.377,1.0657,-0.0964,-0.2891,0.1395,0.1378,-0.1914,-0.0228,0.3786,0.2362
8470794,Joe Pavelski,C,2016,80,1175.4,244.0,22.8,0.3096,-0.0529,0.2567,0.2084,0.0108,-0.9588,1.1646,0.2487,0.0198,-0.0183,0.5442,-0.0316,0.1637,0.1037,0.1071,0.3232,0.0508,0.316,0.2327
8466138,Joe Thornton,C,2016,78,1088.9,236.9,2.1,-0.2152,-0.317,-0.5323,-0.1679,-0.0347,-1.6321,0.6817,0.0171,-0.067,-0.894,-0.5844,-0.2772,0.3975,0.1102,0.1152,0.2434,0.0047,0.3242,0.2355
8476469,Joel Armia,R,2016,57,697.1,49.0,100.7,-0.1219,-0.0455,-0.1674,-0.0894,0.0087,-1.524,1.1814,-0.5586,0.0203,-1.2254,0.7244,0.0723,-0.0631,0.1291,0.1292,-0.0347,0.0232,0.2562,0.2857
8476441,Joel Edmundson,D,2016,68,1071.0,3.0,124.1,-0.0605,0.0096,-0.0509,-0.0222,-0.047,-0.1339,0.0702,-0.1558,-0.06,1.7306,-1.5336,-0.0885,-0.0564,0.1143,0.1142,-0.025,0.0575,0.2964,0.2947
8468208,Joel Ward,R,2016,77,999.5,92.6,103.2,-0.5011,-0.1346,-0.6357,-0.4007,0.0187,-1.9711,0.9932,-0.3622,0.0447,-1.2886,0.1249,-0.4244,0.0853,0.1183,0.1199,-0.0073,0.098,0.3239,0.2689
8475728,Johan Larsson,C,2016,36,534.9,16.6,40.3,-0.404,-0.042,-0.446,-0.2803,-0.0006,-1.8974,1.1977,-0.1394,-0.0165,-1.5528,0.7314,-0.009,-0.1244,0.1299,0.1249,0.1609,-0.0937,0.1849,0.3733
8474590,John Carlson,D,2016,71,1166.9,180.6,202.2,0.0555,-0.1776,-0.1221,0.0538,-0.0314,0.0221,-0.3198,0.1492,-0.0189,2.1278,-2.3438,-0.1499,0.0355,0.1046,0.1051,0.029,-0.0033,0.2769,0.2704
8475906,John Klingberg,D,2016,80,1525.4,232.7,16.0,0.1547,-0.3059,-0.1512,0.1802,-0.1431,0.0941,-0.4646,0.2222,-0.2306,1.8335,-2.4041,0.0643,0.0657,0.1025,0.1059,0.2411,-0.0285,0.2481,0.2532
8470750,John Mitchell,C,2016,64,740.2,12.4,38.6,-0.6696,-0.036,-0.7056,-0.4867,0.0154,-2.222,1.1937,-1.365,0.0381,-2.3775,0.5344,-0.1253,-0.0113,0.1406,0.1366,0.0285,-0.0217,0.349,0.2812
8475186,John Moore,D,2016,62,975.4,66.7,107.1,0.0404,-0.1697,-0.1293,0.0549,-0.09,-0.0093,-0.2453,-0.154,-0.1106,1.842,-2.0143,-0.0268,-0.2343,0.1181,0.1153,-0.2248,0.0655,0.3071,0.2865
8475166,John Tavares,C,2016,77,1206.7,213.4,68.3,0.4899,-0.5304,-0.0404,0.3412,-0.0785,-0.731,0.2988,0.4293,-0.073,0.3742,-1.0796,-0.0707,-0.0566,0.1085,0.1101,0.5556,0.0065,0.4284,0.1798
8468639,John-Michael Liles,D,2016,35,468.3,55.2,45.0,-0.3508,-0.06,-0.4108,-0.1472,0.0597,-0.5895,-0.1757,-0.3335,0.1595,0.5641,-2.2886,-0.0445,0.1624,0.1323,0.1325,-0.0375,0.0066,0.3649,0.218
8470187,Johnny Boychuk,D,2016,66,1080.9,100.7,131.3,0.0844,0.1853,0.2697,0.0784,-0.0157,0.0552,0.3904,0.0821,-0.0437,2.0897,-1.046,-0.0862,0.2619,0.1137,0.1117,-0.0659,0.0248,0.2686,0.2844
8476346,Johnny Gaudreau,L,2016,72,1035.0,217.6,0.8,0.4694,-0.6441,-0.1747,0.3042,-0.1653,-0.735,0.1581,0.0604,-0.2354,0.346,-1.3027,-0.1082,0.0141,0.1111,0.1137,0.1945,0.0006,0.4531,0.1625
8469665,Johnny Oduya,D,2016,52,804.8,6.4,109.3,-0.4892,0.1362,-0.353,-0.3333,-0.0508,-0.6803,0.3272,-0.1957,-0.1236,1.0765,-1.1111,-0.2733,0.2702,0.1166,0.1168,-0.1292,0.0004,0.2022,0.3303
8475750,Jon Merrill,D,2016,51,841.7,13.8,69.1,-0.2597,-0.0321,-0.2919,-0.1478,0.0164,-0.4069,-0.0766,-0.4343,0.057,1.0962,-1.8242,0.0078,-0.1006,0.1315,0.1314,-0.0726,0.018,0.2087,0.3275
8476463,Jonas Brodin,D,2016,68,1081.6,102.1,115.1,0.1896,-0.1053,0.0842,0.1958,-0.0079,0.1482,-0.1987,0.1707,0.0156,1.9256,-2.034,0.0865,0.0699,0.1152,0.1127,0.1181,-0.0733,0.2324,0.2614
8477494,Jonathan Drouin,L,2016,72,1017.8,210.6,1.6,-0.0079,-0.4036,-0.4114,-0.0541,-0.0723,-1.3312,0.5463,-0.3363,-0.0803,-0.469,-0.6171,-0.2301,-0.1306,0.1229,0.1239,-0.1177,0.109,0.3986,0.2399
8470318,Jonathan Ericsson,D,2016,51,849.4,5.6,95.9,-0.2168,0.1236,-0.0932,-0.1024,0.0619,-0.3663,0.1892,0.0068,0.1491,1.2913,-1.2637,-0.0481,-0.2217,0.1182,0.1167,-0.1498,-0.0146,0.2313,0.3184
8476456,Jonathan Huberdeau,L,2016,31,449.6,72.0,2.2,0.7743,-0.2418,0.5325,0.5523,-0.0219,-0.3734,0.8194,0.6021,-0.0112,0.7636,-0.0961,0.1931,0.0205,0.1188,0.1203,0.1663,0.0673,0.3491,0.2327
8476539,Jonathan Marchessault,C,2016,74,999.4,188.5,2.3,0.4091,-0.4411,-0.0319,0.2864,-0.0826,-0.8377,0.4817,0.0661,-0.0898,-0.0153,-0.5774,0.0916,-0.2416,0.1181,0.1216,0.1539,0.0628,0.3634,0.2335
8473604,Jonathan Toews,C,2016,72,1107.7,178.4,87.5,0.5029,-0.2783,0.2246,0.3377,-0.0386,-0.7015,0.763,0.2038,-0.0302,0.314,0.0232,0.0332,-0.1097,0.1115,0.1141,0.0258,-0.0389,0.3066,0.2173
8475820,Joonas Donskoi,R,2016,60,730.7,82.7,0.4,-0.1558,-0.2141,-0.3699,-0.0461,0.0074,-1.6351,0.8455,-0.5855,0.0427,-1.7985,-0.0669,0.1593,0.0956,0.1154,0.1188,0.0955,-0.0406,0.3492,0.206
8474586,Jordan Eberle,C,2016,81,1137.0,167.3,1.3,0.3999,-0.2083,0.1916,0.2711,-0.02,-0.841,0.8845,-0.0326,-0.0127,-0.0292,0.1714,0.0603,0.0289,0.1113,0.1136,-0.0323,0.005,0.3003,0.2162
8476921,Jordan Martinook,L,2016,75,952.6,25.3,157.1,-0.2869,-0.073,-0.3599,-0.1912,-0.042,-1.7522,1.1772,-0.2879,-0.1021,-1.488,0.5991,0.0891,0.0404,0.1243,0.1216,-0.1795,-0.0155,0.2291,0.3562
8475325,Jordan Nolan,C,2016,46,485.8,8.5,0.7,-0.6905,0.1917,-0.4988,-0.4938,0.0741,-2.2567,1.5904,-1.1744,0.1487,-2.3376,1.3028,-0.2454,-0.0583,0.1398,0.1378,0.0,0.0,0.3964,0.2477
8475147,Jordan Schroeder,C,2016,37,360.7,0.8,0.0,0.5302,-0.1697,0.3605,0.4014,-0.0469,-0.7106,0.9886,-0.017,-0.024,-0.0449,0.4814,0.0742,-0.0887,0.1558,0.1515,0.0,0.0,0.4541,0.1027
8473533,Jordan Staal,C,2016,75,1066.3,159.0,110.4,0.4138,0.0139,0.4277,0.2867,0.0965,-0.8286,1.2123,0.1999,0.1971,0.0418,0.6658,0.1413,-0.1193,0.1134,0.1179,0.2294,-0.0136,0.2804,0.2804
8475738,Jordan Weal,C,2016,23,291.1,32.0,0.3,0.7779,-0.2352,0.5428,0.5424,0.021,-0.3561,0.7897,0.6133,0.0767,0.8952,-0.2155,0.1284,0.0422,0.1432,0.1437,-0.0945,0.0014,0.3648,0.2138
8474818,Jordie Benn,D,2016,71,1039.9,66.8,157.8,-0.2958,0.1873,-0.1085,-0.1926,0.0041,-0.4342,0.3746,-0.2627,-0.0179,1.3197,-1.1985,-0.1505,0.311,0.1142,0.1141,-0.1231,-0.0374,0.2491,0.3226
8469547,Jordin Tootoo,R,2016,50,333.3,1.1,0.0,-0.8871,0.2991,-0.588,-0.6091,0.096,-2.5346,1.7833,-1.3024,0.1623,-2.9671,1.8359,-0.1565,-0.0091,0.1514,0.1499,-0.0339,0.0702,0.2716,0.2716
8474627,Jori Lehtera,C,2016,64,827.6,85.3,26.9,0.0334,-0.0866,-0.0533,0.0801,0.001,-1.3829,1.1068,-0.116,0.0374,-1.1573,0.4935,0.0758,-0.0131,0.1229,0.1223,-0.07,-0.0011,0.4074,0.1891
8477010,Joseph Blandisi,L,2016,27,307.5,42.1,0.6,-0.6102,0.1057,-0.5045,-0.4076,-0.0271,-2.1824,1.5196,-1.0322,-0.0619,-2.4499,1.4974,-0.0113,-0.0463,0.1553,0.153,0.0575,0.0039,0.2645,0.271
8476390,Joseph Cramarossa,C,2016,59,534.6,3.5,38.2,-0.9148,0.3602,-0.5546,-0.5363,0.0654,-2.6628,1.9362,-0.8879,0.127,-3.4718,2.1078,-0.0916,-0.0015,0.1652,0.1595,0.0,0.0,0.4271,0.1864
8476981,Josh Anderson,R,2016,78,907.1,5.8,13.6,0.1218,0.3243,0.4461,0.1099,0.0466,-1.2359,1.883,0.2145,0.0639,-0.6456,1.9316,0.1768,-0.0938,0.1287,0.1288,-0.3048,0.0482,0.3216,0.3271
8474573,Josh Bailey,R,2016,82,1207.5,211.8,34.2,0.3015,-0.4054,-0.1039,0.2093,-0.0979,-0.9759,0.5683,0.6183,-0.1288,0.17,-0.5081,-0.1868,-0.0426,0.113,0.1118,0.1159,0.0476,0.4117,0.1989
8470324,Josh Gorges,D,2016,66,1019.0,0.9,166.6,-0.2509,0.1733,-0.0776,-0.1292,0.0229,-0.4078,0.3277,-0.4316,0.0518,1.0291,-1.1493,0.0535,-0.0288,0.1255,0.1213,-0.1742,-0.054,0.2687,0.33
8477591,Josh Jooris,R,2016,52,553.9,1.3,73.4,-0.2839,0.194,-0.0899,-0.1992,0.0187,-1.7382,1.6504,-0.5495,-0.0037,-1.54,1.5159,0.1316,0.0343,0.1405,0.1379,-0.064,0.0358,0.2324,0.3529
8476312,Josh Manson,D,2016,82,1288.1,4.9,186.4,0.0148,0.1866,0.2014,0.0886,0.0324,-0.0941,0.3448,-0.0314,0.0473,1.3954,-1.232,0.1858,0.2132,0.1081,0.1108,-0.0476,0.0227,0.2504,0.3188
8477504,Josh Morrissey,D,2016,82,1426.7,47.6,63.8,-0.0416,0.109,0.0673,0.0411,0.0187,-0.1596,0.2033,0.1079,0.0482,1.482,-1.3456,-0.0026,0.13,0.1165,0.1171,-0.1547,-0.0192,0.2727,0.2617
8477959,Joshua Ho-Sang,R,2016,21,288.4,46.9,0.0,0.1259,-0.2347,-0.1088,0.1152,-0.0143,-1.2329,0.826,0.2481,0.014,-0.574,-0.0496,-0.084,-0.0128,0.1589,0.1577,0.0,0.0,0.375,0.2031
8469638,Jussi Jokinen,L,2016,68,901.3,157.6,86.1,-0.3591,-0.0264,-0.3855,-0.2605,0.0884,-1.8273,1.1399,-0.5557,0.1516,-1.5778,0.2801,0.0202,0.0849,0.1223,0.1247,-0.0639,-0.0051,0.2513,0.3462
8471716,Justin Abdelkader,L,2016,64,816.1,138.2,75.0,-0.7301,0.3057,-0.4244,-0.4879,0.0926,-2.3418,1.7999,-1.2668,0.177,-2.7868,1.9685,-0.0,-0.2384,0.1229,0.1212,0.1824,0.0397,0.2982,0.2741
8477473,Justin Bailey,R,2016,32,336.7,0.1,0.0,-0.6851,-0.0388,-0.7239,-0.3768,-0.0423,-2.363,1.2458,-0.3715,-0.0724,-2.8815,0.9644,0.0338,0.0102,0.1616,0.158,0.0,0.0,0.2935,0.2283
8474027,Justin Braun,D,2016,80,1381.8,7.8,166.5,-0.3808,0.1764,-0.2044,-0.2273,0.0588,-0.5694,0.2981,-0.2811,0.0934,0.9794,-1.348,-0.16,0.3444,0.1048,0.1028,-0.0455,-0.1058,0.2416,0.2753
8473992,Justin Falk,D,2016,52,670.1,0.8,36.3,-0.0509,0.1423,0.0914,-0.0147,0.0235,-0.1223,0.2651,-0.4704,0.0646,1.5612,-1.2137,-0.0069,-0.0255,0.1384,0.1352,0.0058,-0.0201,0.2857,0.2885
8475753,Justin Faulk,D,2016,75,1418.8,192.2,49.0,0.0036,-0.2057,-0.2021,0.0269,-0.0188,-0.0549,-0.3885,-0.2163,0.0428,1.7802,-2.3042,-0.09,-0.2646,0.1071,0.1111,-0.0052,-0.0094,0.3057,0.2518
8474602,Justin Schultz,D,2016,78,1327.3,204.8,5.2,0.3488,-0.0765,0.2724,0.329,-0.0529,0.3335,-0.096,0.5011,-0.0515,2.2064,-1.6983,0.1122,-0.0821,0.1095,0.1102,0.1561,0.0091,0.2898,0.2381
8468508,Justin Williams,R,2016,79,1011.1,157.0,30.2,0.5145,-0.1782,0.3363,0.3774,0.0072,-0.718,0.9176,0.7221,0.0479,0.3676,0.1523,0.0149,-0.0278,0.1096,0.113,0.2089,0.0111,0.3449,0.2158
8476279,Jyrki Jokipakka,D,2016,41,565.5,3.6,5.5,-0.1397,-0.0449,-0.1846,-0.067,-0.0484,-0.2476,-0.0373,-0.2766,-0.0637,1.4478,-1.6692,-0.1391,0.0589,0.14,0.1392,-0.0034,0.0349,0.2637,0.2568
8473991,Karl Alzner,D,2016,81,1308.0,2.6,238.8,-0.1492,0.102,-0.0472,-0.0479,0.0303,-0.2858,0.1778,0.0088,0.0642,1.3536,-1.3767,-0.0548,0.1351,0.1072,0.1068,-0.0993,0.0302,0.2323,0.2735
8471735,Keith Yandle,D,2016,80,1327.2,229.6,130.7,-0.1469,-0.3195,-0.4664,-0.0631,-0.0732,-0.2658,-0.5617,-0.2477,-0.0581,1.397,-2.4238,-0.1797,-0.158,0.107,0.1076,0.0133,0.0317,0.2584,0.1958
8476191,Kevan Miller,D,2016,57,858.4,3.9,108.9,0.2047,0.2086,0.4132,0.2178,0.0964,0.1563,0.3248,-0.2164,0.2064,1.6827,-1.084,0.121,0.1312,0.1143,0.1146,0.0208,0.0364,0.2919,0.1986
8469598,Kevin Bieksa,D,2016,81,1278.4,72.0,129.1,-0.242,0.0662,-0.1759,-0.1324,-0.0822,-0.3869,0.2186,-0.1195,-0.1362,1.3367,-1.2387,-0.1596,0.0208,0.1145,0.1111,-0.0541,0.0494,0.323,0.2805
8475246,Kevin Connauton,D,2016,24,286.4,5.4,18.7,-0.2396,0.2075,-0.032,-0.1009,-0.0482,-0.4134,0.4673,-0.1776,-0.0886,0.9971,-0.6103,0.0885,-0.1153,0.1286,0.125,-0.1102,0.0246,0.2256,0.3308
8477942,Kevin Fiala,L,2016,54,670.5,42.6,6.3,0.0976,-0.2779,-0.1804,0.0408,-0.0343,-1.2152,0.7595,-0.4919,-0.0434,-0.5659,-0.3899,-0.0706,0.2324,0.1251,0.1305,0.0034,-0.0083,0.3916,0.2217
8475857,Kevin Gravel,D,2016,49,616.9,47.2,25.2,0.0703,0.0612,0.1315,0.1325,-0.0068,-0.027,0.1333,-0.1894,0.0426,1.4843,-1.5074,-0.0134,0.0728,0.1497,0.1514,-0.0889,0.0008,0.4433,0.1684
8475763,Kevin Hayes,C,2016,75,976.8,103.9,105.8,0.0141,-0.3735,-0.3594,-0.0153,-0.0554,-1.326,0.5895,0.0553,-0.0859,-0.4788,-0.5674,-0.114,0.0604,0.1179,0.1152,-0.1303,0.0198,0.2845,0.2862
8470630,Kevin Klein,D,2016,59,940.7,2.8,68.3,-0.0512,0.1268,0.0756,0.0406,0.0014,-0.1783,0.2562,-0.0001,0.0313,1.3793,-1.2188,0.024,-0.0058,0.1277,0.1275,-0.1306,0.008,0.3311,0.2561
8478099,Kevin Labanc,R,2016,54,660.7,59.2,11.5,-0.0107,-0.0954,-0.1062,0.0117,0.0113,-1.4027,1.079,0.1212,0.0344,-0.8315,0.4759,-0.0772,0.0632,0.1319,0.1335,-0.1192,0.0166,0.303,0.2303
8474031,Kevin Shattenkirk,D,2016,79,1246.2,237.7,23.7,0.3306,-0.2258,0.1047,0.2527,-0.0872,0.3733,-0.3605,-0.1083,-0.0965,2.4096,-2.3257,-0.0004,-0.1106,0.1135,0.1146,0.289,-0.0455,0.3619,0.2359
8476403,Klas Dahlbeck,D,2016,43,566.1,1.6,16.3,-0.1895,0.0464,-0.143,-0.0843,-0.0228,-0.3298,0.1197,-0.5707,0.0153,1.1138,-1.2057,-0.1647,-0.1249,0.1324,0.1296,-0.0781,-0.0169,0.3346,0.1784
8473560,Korbinian Holzer,D,2016,32,401.2,1.1,25.7,0.1169,0.1253,0.2422,0.1047,-0.0704,0.0939,0.3251,-0.0438,-0.1046,2.0847,-0.974,-0.1229,-0.0548,0.1502,0.1469,-0.0832,-0.0053,0.3503,0.2542
8471724,Kris Letang,D,2016,40,767.9,146.9,84.2,0.1582,-0.1638,-0.0055,0.1696,0.0052,0.1117,-0.3288,0.193,0.0739,1.9487,-2.1337,-0.0265,-0.1135,0.1054,0.1104,0.2134,0.0116,0.2541,0.2191
8471729,Kris Russell,D,2016,67,1205.4,18.2,141.8,-0.3521,0.1775,-0.1747,-0.199,-0.0403,-0.5404,0.3993,-0.2363,-0.1114,0.9655,-1.0617,-0.0865,0.3883,0.1093,0.107,-0.0146,0.0433,0.2321,0.3022
8471346,Kris Versteeg,R,2016,69,814.7,165.8,0.5,-0.2244,-0.3357,-0.5601,-0.1516,-0.0821,-1.6667,0.6917,-0.5655,-0.1201,-1.3949,-0.3047,-0.1243,0.0935,0.1273,0.1295,-0.0224,-0.0093,0.375,0.2063
8470803,Kyle Brodziak,C,2016,69,628.4,2.0,130.8,-0.5642,0.1469,-0.4173,-0.408,0.0131,-2.09,1.5618,-0.1561,-0.0445,-1.7477,1.2612,0.0463,0.0184,0.1288,0.1266,-0.0725,-0.0339,0.1143,0.4779
8475160,Kyle Clifford,L,2016,73,768.7,5.9,1.9,-0.5028,0.4561,-0.0468,-0.314,0.1705,-2.0612,2.0228,-1.3417,0.3083,-2.5305,1.9986,0.0921,0.1307,0.1328,0.1355,0.0,0.0,0.4142,0.219
8478398,Kyle Connor,L,2016,20,213.2,26.7,0.0,-0.4629,-0.303,-0.7659,-0.2744,-0.0249,-2.0209,0.7,-0.5217,-0.0198,-2.1486,-0.4272,0.0029,0.0768,0.1357,0.1344,0.1426,-0.0069,0.3495,0.2524
8473449,Kyle Okposo,R,2016,65,976.5,196.0,7.1,-0.1806,-0.1012,-0.2818,-0.1456,-0.0241,-1.5851,1.1027,-0.3932,-0.0367,-1.0732,0.5335,-0.1108,-0.0074,0.1168,0.1157,0.3121,0.003,0.2991,0.2678
8475151,Kyle Palmieri,R,2016,80,1061.4,193.2,72.7,-0.0819,0.0107,-0.0712,-0.0334,-0.0479,-1.5,1.3504,-0.0193,-0.0995,-1.0925,1.0817,0.0517,0.0005,0.1223,0.1201,0.2976,-0.0093,0.278,0.2859
8470724,Kyle Quincey,D,2016,73,1137.9,16.0,124.1,-0.052,-0.0033,-0.0554,-0.0023,-0.049,-0.1369,0.0463,-0.2464,-0.0584,1.5482,-1.4769,0.0583,-0.2268,0.1307,0.1286,-0.078,-0.0072,0.2582,0.3237
8476415,Kyle Rau,C,2016,23,214.1,3.5,0.0,-0.5381,0.0324,-0.5056,-0.3501,0.0035,-2.0956,1.3425,-0.846,0.0148,-2.2594,1.0876,-0.1121,-0.0153,0.1679,0.1672,0.0,0.0,0.3069,0.2277
8474068,Kyle Turris,C,2016,78,1169.2,215.6,54.2,0.0635,-0.1874,-0.1239,-0.0017,-0.0337,-1.241,0.9401,-0.3105,-0.0353,-0.4168,0.149,-0.032,-0.2069,0.1118,0.1126,-0.0751,0.0223,0.3355,0.3157
8474642,Lance Bouma,L,2016,61,580.9,2.8,92.2,-1.1634,0.4761,-0.6873,-0.7218,0.0759,-2.9746,2.1574,-0.3741,0.0806,-3.6321,2.5451,-0.0422,0.0398,0.1386,0.1378,-0.0548,-0.0539,0.2025,0.3576
8474189,Lars Eller,C,2016,79,903.5,13.6,167.2,-0.0767,-0.1293,-0.2061,-0.0445,0.002,-1.4785,1.0204,0.0179,0.0277,-0.8892,0.2747,-0.1125,0.0003,0.1142,0.1158,-0.2273,0.0858,0.357,0.2387
8477460,Laurent Dauphin,C,2016,23,211.6,0.7,39.4,-0.9185,0.2156,-0.7029,-0.6413,-0.0079,-2.5653,1.7203,-0.9276,-0.0751,-2.8179,1.6637,0.013,0.0019,0.1734,0.1706,-0.0287,0.0405,0.1698,0.4245
8471232,Lauri Korpikoski,L,2016,69,734.9,19.0,88.4,-0.2286,-0.0425,-0.2712,-0.1467,-0.0578,-1.6801,1.2538,-0.0708,-0.1091,-1.2563,0.9797,-0.1146,-0.0216,0.1395,0.136,0.0261,-0.0477,0.27,0.2632
8478474,Lawson Crouse,L,2016,70,724.5,1.8,101.6,-0.5816,0.572,-0.0096,-0.4307,0.0889,-2.1021,2.3362,-0.968,0.1029,-2.0648,2.8626,0.0523,-0.1048,0.1561,0.1525,0.0625,-0.0954,0.2166,0.3929
8470740,Lee Stempniak,R,2016,82,1113.5,153.2,0.9,0.0707,-0.2606,-0.1899,0.0891,-0.0139,-1.3173,0.7739,0.3489,0.0209,-0.701,-0.1746,-0.0919,-0.017,0.1254,0.1265,-0.1312,0.1546,0.3948,0.1951
8473463,Leo Komarov,C,2016,82,1025.1,163.4,167.1,-0.2896,0.3642,0.0745,-0.179,0.0755,-1.7698,1.9339,0.1732,0.0982,-1.3271,2.0974,-0.0926,0.1133,0.1178,0.1169,0.1544,0.0219,0.2437,0.2954
8477934,Leon Draisaitl,C,2016,81,1190.3,219.5,31.8,0.4349,-0.4898,-0.055,0.3335,-0.0881,-0.8333,0.3895,0.7235,-0.113,0.1298,-0.8202,0.0582,-0.0874,0.1104,0.1127,0.5881,0.0448,0.3353,0.2395
8474053,Logan Couture,C,2016,72,919.7,195.0,77.8,0.431,-0.2671,0.1639,0.2591,-0.0316,-0.7666,0.7784,0.2374,-0.049,0.4719,-0.2862,-0.1222,0.2611,0.1147,0.1157,0.0736,0.0477,0.3388,0.2224
8476400,Logan Shaw,C,2016,55,439.2,1.7,79.0,-0.3306,0.2285,-0.1021,-0.181,0.1084,-1.8498,1.6298,-0.4063,0.2088,-1.8413,1.3708,-0.0863,0.1399,0.1363,0.1325,0.0693,-0.0084,0.3959,0.1877
8470626,Loui Eriksson,L,2016,64,932.1,153.4,91.8,-0.2322,-0.1129,-0.3451,-0.0845,0.0278,-1.7494,1.0275,-0.3421,0.068,-1.94,0.2712,0.2081,0.0365,0.1229,0.1226,-0.1447,0.0456,0.3191,0.2513
8474579,Luca Sbisa,D,2016,82,1352.4,4.7,173.2,-0.2602,0.0843,-0.176,-0.1302,0.0137,-0.4254,0.1589,-0.3349,0.0419,1.0296,-1.4228,-0.0144,0.0254,0.1253,0.1213,0.0092,-0.0224,0.259,0.2967
8476310,Lukas Sedlak,C,2016,62,559.3,2.2,34.7,0.0163,0.107,0.1233,0.0386,0.0593,-1.3757,1.4358,0.0833,0.1125,-0.8897,1.0405,0.0984,-0.0568,0.1489,0.1491,-0.0538,-0.0248,0.3255,0.2852
8476822,Luke Glendening,R,2016,73,770.5,6.0,157.7,-0.7772,0.5285,-0.2487,-0.5611,0.1591,-2.3628,2.179,-1.2586,0.2326,-2.5807,2.3255,0.0084,0.1058,0.1317,0.1255,-0.0951,-0.0747,0.225,0.3781
8474568,Luke Schenn,D,2016,76,1196.1,1.4,160.7,-0.4221,0.361,-0.0611,-0.2487,-0.0257,-0.6307,0.7517,-0.2389,-0.0636,0.8295,0.0169,-0.0693,-0.0858,0.1178,0.1144,-0.1073,-0.1203,0.1854,0.3328
8474722,Luke Witkowski,R,2016,34,329.8,2.1,1.1,-0.6328,0.5825,-0.0503,-0.3864,0.0352,-2.2488,2.4109,-0.4698,0.0143,-2.4962,3.2861,-0.0171,-0.005,0.1603,0.1591,0.0,0.0,0.2471,0.2759
