season,team,GP,roster_EV_O,roster_EV_D,roster_PP,roster_PK,roster_PEN,goalie_GA_G,team_strength,actual_GD,actual_wins,win_pct
2017,LAK,80,0.0012192335591711847,0.0013186204709492652,0.03839923905485819,-0.007748600032588632,-0.0001720184578622357,0.07865249999999999,0.028632499999999998,-10,34,0.425
2017,NJD,80,0.0017976673929060052,-0.00040650321401360784,0.06188663876389995,0.012978276920605433,-0.00026640465323462463,0.08337125,0.022614999999999996,-8,39,0.4875
2017,DAL,78,0.0013627362641571914,0.0009720376982462797,0.2697732199711383,-0.244247247889585,-0.0013646235753682259,-0.08178974358974359,0.015417948717948717,-19,34,0.4358974358974359
2017,FLA,78,0.0023190416323566644,-0.0003992458029738437,0.11597152089854952,-0.15453984821003763,0.0006737343340280449,0.007483333333333332,0.0132025641025641,2,38,0.48717948717948717
2017,COL,78,0.001128666582393417,-0.0002939058822618314,-0.08057737319940864,0.09421302389924416,0.003530334352521537,0.011139743589743602,0.008007692307692308,25,40,0.5128205128205128
2017,SJS,79,0.0006679800746533267,0.002725314845886726,0.028795769474177255,-0.0873775515129228,0.0026503727955855083,0.037422784810126584,0.007941772151898731,11,40,0.5063291139240507
2017,CGY,79,0.0017943904596602468,0.0010232008192298725,0.17583292026541902,-0.22999897963262272,-0.0005666123334094224,0.06308987341772151,0.003265822784810126,3,40,0.5063291139240507
2017,VGK,79,0.0010403029417483715,0.0008020697869928605,0.028279331908357786,-0.018359832496879405,-0.0006329617714239453,0.0358759493670886,0.0024481012658227838,-9,39,0.4936708860759494
2017,BUF,79,0.0012489425856099176,-0.0010241200090405967,0.06463602755511973,-0.29445338075880256,0.005009043645360839,-0.03664050632911392,-0.03487215189873418,-10,38,0.4810126582278481
2017,NSH,79,0.0017176242904546521,0.0008806083004563492,-0.05897337427786475,-0.027515821490126696,-0.0013926526719729938,0.09374430379746836,-0.037,20,42,0.5316455696202531
2017,MTL,79,0.0012122438110131184,0.0011013837903992131,-0.04624345573351876,-0.06846601630792479,0.0010815020818556122,0.03373544303797468,-0.03755189873417721,20,43,0.5443037974683544
2017,DET,78,0.0012299275591261428,-0.0005671974030942374,-0.24586185910709185,0.03831387956490271,0.00022193679848917015,0.11607307692307692,-0.0769423076923077,42,45,0.5769230769230769
2017,WPG,79,0.0021856972109394867,0.0004219386761130561,0.1215246148454206,-0.3392997119205932,-0.001712799777502525,-0.06270506329113924,-0.08240632911392405,12,41,0.5189873417721519
2017,EDM,79,0.0029667007871947526,0.0008750180979215902,-0.010580676722669949,-0.3401105378935296,-0.00018579166542214643,-0.24177594936708863,-0.08998607594936708,1,41,0.5189873417721519
2017,CBJ,79,0.002970232835498431,0.00017872454532043497,-0.23745514623087458,-0.05724895558025232,0.0022284759230598757,-0.15627721518987342,-0.09183291139240507,-17,38,0.4810126582278481
